hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;451336,509862277;17615,609142857356;2427,5936753811575;515,9104394235421;5819,136744897448;532,1465113169808;5494,482409694086
2;375389,83200823463;8759,35918079818;1866,0132388271834;596,2853014908583;6338,722469188898;1104,7946598589326;2270,951526399923
3;395925,12045945704;9330,906791279045;1813,4443793692578;610,0245941519378;4581,4284016639385;1113,4200085272134;2529,556473418319
4;218472,48586552741;5292,62222651242;1769,5765725112649;604,8723594040329;4533,370466245349;765,7809556795451;1346,2919082456465
5;170819,2417861141;6025,956264652378;1740,935607703154;613,4594173172078;3903,7365845891995;573,7731940204231;1738,0941500301728
6;231156,87618313203;4722,137895543293;1871,4513967021405;570,8676100678608;4457,478200791326;584,2736184861566;1368,5028235908724
7;141848,67654325906;5146,608250917713;2051,2731504340786;542,7020601126475;3590,982795847444;496,14505600589524;1527,7046062186446
8;131330,3088254014;5734,834347818626;2247,7719216492205;561,2501052051051;2627,099471341502;586,523709443099;1674,2618452699157
9;130170,04001142309;4415,782991129471;2684,274727079166;746,3870738131537;4730,012884182381;760,5307434466785;1263,0853387920258
10;387405,7379191884;10753,54986178523;3083,7980589593976;1166,465946925665;6170,582288635122;1255,1757388146123;3061,9350289238982
11;456841,8970561491;11039,903447438255;3310,0254265576423;1761,720801466942;8224,250816720221;2387,346505316349;2562,2899625330347
12;908925,618540956;17145,728589028502;3740,0024425376378;2706,984136549224;7634,402097813097;4287,548318454573;3371,5878083533703
13;699813,6926095291;21242,491138690122;4166,716563792659;3453,371210362378;13406,085516075314;5880,612715970104;3556,7592766155612
14;726046,0402002878;24983,71536309948;4312,459194841528;4062,708839881261;15359,541407017035;6979,782148436676;3976,273131062145
15;1024921,1976693112;24482,832036588028;4570,9529658311885;4169,18835800463;14299,187509129395;7622,558131803347;3431,4546238957455
16;928533,589479901;24473,463150900257;4576,028579847816;3930,124665701843;16219,895531023212;7277,544185072112;3648,4047864211066
17;1512398,6388797;50579,52310564762;4902,680596203613;4024,2388204302397;16247,242234648367;6824,525872407623;12436,708003350994
18;1459924,0308508803;42207,8934315458;5020,8698940193635;3694,1523142477986;14183,572674337625;6229,75182945573;10260,784248428661
19;1688369,7435032197;40473,95222155358;5179,664103968131;3368,1875958636842;8766,50296521731;5224,336186861774;10187,590883679153
20;972741,8760850496;30669,615435947824;5185,464805701418;2949,826134333808;12082,303126818319;4208,045104642594;7613,680776875605
21;833460,6561767857;20979,625259520057;5371,812348883305;2720,7234292103044;12712,181760535936;3305,758630908517;5062,66499819714
22;475720,88498980936;10865,35446407376;6413,038310008558;2563,7520105574686;9491,830267577472;2440,598657963997;2295,450667078396
23;448631,9657882676;12718,387917404554;11361,399432361815;2635,883297028137;6948,612634828978;1766,696416359617;3351,258748808463
24;167909,08652389282;5714,268120936935;14969,79845432548;2601,191583058911;4856,00642712702;1270,1763451942309;1369,0143196692593
25;159350,8107231001;9341,66922249844;17738,90844425398;2770,528365106718;2616,5482723159544;958,9137628171386;1605,715255505132
26;147442,52972110832;13696,175156165586;19882,26773470401;3304,299884989664;2006,04516995252;842,2840482156017;2297,7744145026545
27;462895,9362477056;8439,931520360153;21309,240361092936;3988,860141827959;2386,5262946839784;837,4088511422256;1585,2462671875437
28;611191,0760693654;26113,831762716905;26446,486833636387;5463,08624436181;3396,846072567205;1012,5409306242761;4023,1572308003165
29;1338484,1878799668;25396,60550955218;34731,70162806376;7964,324473311364;7898,804450133566;1725,4447488156648;3662,793384038252
30;1841421,2702123155;74763,11923423452;45232,78448460725;12660,071222551873;10119,172310724349;3274,6323726708074;10098,679024993016
31;1931931,7897959596;94342,52554592291;51452,94946198398;17562,93780865816;13147,710995351805;5231,461474892094;11804,617972142874
32;2618925,3300239784;152418,7845300869;53163,793929445696;21549,737056586953;21832,352009247425;6404,133878618803;19518,69576451388
33;2491715,8572342684;121435,74221971656;56214,60049729702;23870,990551676365;25628,83029228565;6524,888759974735;15393,192872261832
34;2674711,1640268853;110407,71407365269;60724,64609492868;22229,832043310395;15900,32972672751;6622,017686282765;14541,519899928375
35;2407927,001819849;122648,80235029268;64362,04862555877;22390,925249761556;19624,08809382718;7634,1836017475525;16441,924585173663
36;2403657,190135319;128472,72460753577;66740,69888006532;22682,19825417645;16632,06718698255;8594,597425202654;17052,72582067389
37;2786450,3048954;124208,47300347734;68310,51378663647;21946,45913217563;21684,682441267723;9018,364555426888;16316,585130226627
38;2790438,690104082;148938,32336223166;70105,46842923087;21500,61908532359;23948,70547281726;9262,499424255186;19784,026178623128
39;3408814,958863858;136503,57715994242;72810,7707000932;20495,589827165622;16350,406732280768;9408,75533645647;18389,82505146953
40;3240991,03373937;172197,79398272073;73844,74578405182;18108,73120961955;24108,937224115492;9459,382382987686;23274,497949755165
41;3967735,514170981;213945,20720301595;72015,34947491605;15177,10963806167;15402,877654501563;9730,518343299294;29260,04937101395
42;3469059,90666584;181890,4436147305;66484,38037222564;12138,321583747374;17771,033960831657;8546,595484787873;25101,437888179244
43;2739242,803336284;137322,81280622145;58640,38145338651;9941,40868724073;14720,05467948571;7040,159589114642;18975,275350972184
44;1485731,7355709136;113375,26168874052;52667,47138739122;8420,812471975736;14314,763883187836;5676,604469207285;15794,631090269533
45;799944,3217111467;70815,72008183472;47685,39368621321;7504,745133798249;11600,51462687656;4670,4387962943465;9853,296907785518
46;846625,3093468768;73105,05270323256;43890,28457720934;7144,432183761433;12186,164647666286;3475,640498157701;10176,689674279507
47;478161,97930128954;46510,71535876935;39944,35722313995;7077,109649722145;7688,1745018556485;2783,737528897779;6367,918744573595
48;292793,92809360946;33095,157142636635;36040,84750049526;6224,243057785622;5547,076954008566;2011,5813155068954;4607,681876503424
