hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;358186,0633980048;17752,627072160278;470,1016139391054;153,15074296875125;6951,970601141395;518,2365767133381;6587,625506910712
2;297913,86964838597;8827,491326966976;361,35200223186615;177,01044593458863;7572,706087932325;1075,916106411201;2722,7638719663996
3;314210,9206743054;9403,484555504587;351,1720837699231;181,08902763815055;5473,31278776526;1084,3159945467944;3032,819017868037
4;173382,38312878404;5333,789360284424;342,6771173292672;179,55955949931482;5415,899228189687;745,763981429624;1614,1405601479216
5;135564,19751344842;6072,827425493695;337,1308169258638;182,10867306404106;4663,6920836172085;558,7751672807665;2083,8929861618303
6;183448,86730453337;4758,867681671216;362,4050972451705;169,46506978299902;5325,232721898522;569,0011180545322;1640,7704010592138
7;112572,80973070567;5186,639657141324;397,2274390184377;161,10397729069703;4290,053305213387;483,17617406042734;1831,6458367752336
8;104225,30704943194;5779,441100889779;435,2792721658384;166,61006259050566;3138,527086007168;571,1923932203389;2007,361060559218
9;103304,50381308576;4450,1298840917825;519,8076985670755;221,56895104600292;5650,82278616146;740,6510060427414;1514,379804101434
10;307449,8365873751;10837,193244353979;597,1750788778421;346,27158663240954;7371,833408130566;1222,3663299926313;3671,115820018706
11;362555,2046559468;11125,774148689909;640,9838314313072;522,976138939231;9825,297531353974;2324,94295092115;3072,0649289008643
12;721334,2641527626;17279,091688119013;724,2485438165788;803,5825601442931;9120,620681036115;4175,474828445099;4042,3749115859787
13;555380,5335719845;21407,719722354464;806,8813991938678;1025,151511190296;16015,900032915539;5726,897645836406;4264,386776675202
14;576198,8390090723;25178,0439791345;835,1043455504271;1206,0366097432684;18349,642737340095;6797,335564333088;4767,364120488121
15;813389,7459311711;24673,26467629523;885,1614618494983;1237,6456179458737;17082,865645122027;7423,3098366986005;4114,152402471863
16;736895,384887237;24663,822917435347;886,1443505285825;1166,6782963038956;19377,485326175345;7087,31431127487;4374,265424557243
17;1200257,685588351;50972,94132155275;949,4002576610696;1194,6165809732954;19410,155718361417;6646,13757789241;14911,026873127632
18;1158613,2077597533;42536,19534329513;972,2875226168865;1096,628655545219;16944,743623288978;6066,910509064111;12302,196821414469
19;1339910,4631935353;40788,76717226741;1003,0378970053763;999,8643046282122;10473,112002815402;5087,775722476049;12214,44142598181
20;771979,6109639191;30908,17018392567;1004,161198352901;875,6714917547507;14434,411806076228;4098,049772586588;9128,44449164667
21;661444,3655891631;21142,80921684442;1040,2472541421334;807,6611418478553;15186,911349540584;3219,3484310980107;6069,896777943169
22;377537,7957407224;10949,867486458417;1241,8798460228252;761,0633458846598;11339,641576404572;2376,803129845247;2752,1371872301193
23;356039,70480749005;12817,31422545225;2200,1261017956517;782,4758998283601;8301,32593093102;1720,5162176860724;4018,001327105435
24;133254,66341976277;5758,71490555068;2898,889746290264;772,1774810268662;5801,343979404225;1236,97483109801;1641,3836607552896
25;126462,7131751531;9414,330699187629;3435,125727064887;822,4460005232672;3125,92184425946;933,8484331613854;1925,1769293752632
26;117012,1586537778;13802,706899919041;3850,185574975281;980,8988997066491;2396,569741774883;820,2673370670599;2754,923250895853
27;367359,7627147278;8505,579090705296;4126,517706466368;1184,1142330866232;2851,1205986080167;815,5195742078113;1900,6355768897777
28;485048,5629626524;26316,950662851174;5121,341462367967;1621,7460498788205;4058,1232351682756;986,0738246131172;4823,575946875773
29;1062237,0929475555;25594,145672371535;6725,766818304406;2364,251849012273;9436,49526188632;1680,3428396462784;4391,516675103455
30;1461373,989079607;75344,64256973928;8759,293288995294;3758,2091107471583;12089,110721401246;3189,0357913043476;12107,840296981156
31;1533204,222170358;95076,34163997219;9963,823365212924;5213,650991663241;15707,226744952532;5094,714760501105;14153,180710056113
32;2078410,529165598;153604,3300354292;10295,127056398502;6397,153437494329;26082,540413772866;6236,734334414148;23401,996492532355
33;1977455,5669814278;122380,29507663866;10885,913358862297;7086,22981631112;30618,09380744356;6354,332768312455;18455,712920146383
