hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;640952,8523735282;51404,4882229319;1842,714007846205;872,2208468476042;8573,902023061413;1183,7171322244449;8950,109108461113
2;533099,3135279873;25560,874574260328;1416,4350356010182;1008,1061185935024;9339,45837410654;2457,5269003052954;3699,2135793255293
3;562261,9259458054;27228,71995919959;1376,5315811300354;1031,3343701739977;6750,265539984266;2476,713294978419;4120,462082682067
4;310257,5571016285;15444,514845034462;1343,2328363645947;1022,6237758313118;6679,457094028622;1703,4181705442675;2193,0108374498777
5;242584,14258687524;17584,472687044457;1321,4923335838525;1037,1414330691216;5751,756053757771;1276,3123412990842;2831,227970827945
6;328270,9373113719;13779,77223892593;1420,5629791669817;965,1338531695858;6567,637613436155;1299,6696913359306;2229,190790522043
7;201442,40904321062;15018,42831984127;1557,0603130815157;917,5159374295702;5290,945376922522;1103,6347892409726;2488,5188251820728
8;186505,0449174241;16734,943555014077;1706,2166739316715;948,874077063239;3870,7620149791537;1304,6748377723966;2727,2498251811644
9;184857,3217893608;12885,791397941892;2037,5529441596932;1261,874767110415;6969,189557602082;1691,7394955258449;2057,47343472078
10;550163,3644061845;31380,16532621508;2340,819198139161;1972,0785591840634;9091,721038242757;2792,03752047584;4987,667727088734
11;648771,173179017;32215,7798883867;2512,541650483252;2978,442558909028;12117,59128662385;5310,460369091485;4173,782537136599
12;1290785,157125822;50033,319664433664;2838,9243884321168;4576,546267647115;11248,509609041259;9537,306534687861;5492,0694077169765
13;993820,735984778;61988,170645083286;3162,830360241403;5838,42103475753;19752,49401526792;13080,9502117065;5793,700156738304
14;1031073,866731682;72905,51758570709;3273,459247809231;6868,593992352502;22630,711206158427;15525,96424592062;6477,057475925181
15;1455513,0168944134;71443,87916889647;3469,674165311373;7048,612942101344;21068,388334431485;16955,7677446047;5589,588062091959
16;1318630,8656558257;71416,53962190189;3473,526912639606;6644,441364600722;23898,35489417349;16188,311957679754;5942,983974739616
17;2147790,396596955;147597,195119421;3721,4787228351597;6803,554887927117;23938,64746123532;15180,609141804402;20258,485746296225
18;2073270,0576518122;123167,76236468689;3811,1926963354385;6245,496143705712;20898,04171613174;13857,582100431624;16714,065441321298
19;2397690,812315999;118107,91119601802;3931,728648461579;5694,405874958459;12916,544292339911;11621,11583440362;16594,838815103016
20;1381412,0206897107;89497,66497960023;3936,1317882652734;4987,105614332373;17802,03624070266;9360,458027266028;12402,127914688077
21;1183615,7129868232;61221,09606478203;4077,5826544589636;4599,774519227612;18730,097898069635;7353,394306242763;8246,710196670605
22;675581,6369939154;31706,42474279283;4867,946249222152;4334,39174492045;13985,239787516331;5428,915501421203;3739,1208837422305
23;637112,0701617475;37113,80155025705;8624,099698011405;4456,340065718052;10238,069070892787;3929,8741436993373;5458,954859806454
24;238451,36742818105;16674,92880565421;11363,127852147203;4397,688730477301;7154,828139423165;2825,4051633856197;2230,0239801418757
25;226297,57271835068;27260,126041406616;13465,076715935924;4683,9769312069075;3855,215903822685;2133,026573007685;2615,5924548116977
26;209386,3623280785;39967,10353895409;15092,036873401095;5586,394505109156;2955,7021075488756;1873,593149384146;3742,906097969311
27;657368,6466902853;24628,745842525666;16175,209265109976;6743,742140107341;3516,3020776272942;1862,7486654384672;2582,2499731870394
28;867965,8192762751;76203,3345776464;20074,73995375703;9236,133534694503;5004,904797803551;2252,3158964101485;6553,428237867794
29;1900810,6796862395;74110,38120969925;26363,799574621633;13464,836734923698;11638,079396252473;3838,1131256974422;5966,421945596342
30;2615042,6339850524;218167,86754400472;34334,85860049757;21403,672418847527;14909,564038463841;7284,1564472049695;16450,00791440289
31;2743578,6031107255;275302,9545568361;39056,40045124689;29692,673995347333;19371,80562057066;11636,965464785766;19228,857416664665
32;3719193,160208492;444776,53601364815;40355,05149709908;36432,93189771759;32167,734711581234;14245,480949257815;31794,524710651218
33;3538540,2047044546;354364,25332515454;42670,827837604724;40357,3450022423;37761,45664292997;14514,090474681549;25074,382892054775
34;3798415,8436052096;322183,12700932915;46094,2690349773;37582,730350952115;23427,50741007635;14730,14596252237;23687,070046414752
35;3419549,817927695;357904,110203802;48855,31288813156;37855,08160073342;28914,0839929455;16981,62766785978;26782,68998200081
36;3413486,1649359777;374899,0231049611;50660,87540388411;38347,520534239935;24505,647616410522;19117,991005158437;27777,640423859495
37;3957099,042275082;362455,41870940605;51852,47511325896;37103,6476621044;31950,158726834703;20060,62691735972;26578,521197077273
38;3962763,035371162;434620,12736138597;53214,97168626472;36349,89089831732;35285,96479248203;20603,685305716393;32226,728506932574
39;4840932,703990752;398334,0268055103;55268,4860122128;34650,74429520409;24090,649782839846;20929,01982408675;29955,67706355212
40;4602602,276129099;502494,08924861153;56053,345682221356;30615,41628938251;35522,04986778454;21041,635618907258;37912,451176008246
41;5634668,013114342;624318,1143968243;54664,705466631174;25659,08810839429;22694,562728517874;21644,755764501526;47662,47570972102
42;4926487,872453764;530778,4187780092;50466,311663808345;20521,579565078217;26183,79850967962;19011,21454784714;40888,402423873114
43;3890058,6364657315;400724,6559792981;44512,16586426226;16807,382137356988;21688,493006575904;15660,269008632486;30909,33268885456
44;2109920,1437673056;330842,7915825878;39978,307847645454;14236,595393685659;21091,33852634247;12627,15026813349;25728,296324398467
45;1136018,4331137375;206648,87710801276;36196,56114874721;12687,851719556125;17092,17022871032;10389,015619959995;16050,298431595647
46;1202311,1249809754;213329,42790933067;33315,80693218;12078,69082185763;17955,065554629236;7731,282862196021;16577,08154403252
47;679048,2884339539;135723,91965051205;30320,571080716716;11964,872389113205;11327,737739263424;6192,200332982418;10372,872876468375
48;415803,06327647704;96575,69044466176;27357,533189067966;10522,978672253948;8173,049784361022;4474,600914201494;7505,5760409797285
49;218771,06454175783;36452,71860601953;26902,083415623307;9805,806404706153;4120,188584972684;3464,395525107906;3041,9592864005986
50;196015,66648506053;48177,747294639186;27894,16585264325;10269,790730026549;3212,0681877974503;2879,627583114012;4147,5649577149115
51;588023,286467074;31901,919855913395;29174,10355432973;11769,755075837043;3601,5226679521857;2768,680170438994;3050,3629044745926
52;768623,0688657395;81246,40153047237;32098,889168933893;13715,701851993048;4892,909306061084;2908,824270660068;6812,810670662086
53;1680531,7957171262;76505,39968362433;39286,189309752204;18480,97766373169;11028,254137696982;4044,992511738077;6423,402583630919
54;2332280,430765116;218429,33184544317;51032,390324820844;26708,42437354319;14247,936522972346;7441,818559953681;16860,23292077498
55;2488750,164476673;278670,9971815349;59329,832088645635;36175,67901146362;18738,709676834253;11950,621308137697;19576,741580820097
56;3389064,492495874;451102,2414671779;61602,677816065254;44532,62322383636;31311,352475054326;15278,209497315505;31957,612806807287
57;3215063,814462664;357933,41166758124;64264,6510236364;48174,81307165805;36479,84803818553;15488,425647647118;24768,24482759799
58;3409141,103450387;321867,9942537842;68285,26805688506;43782,93140407586;22531,649092108597;14886,139693125591;22497,58451233448
59;3014663,4061245616;355040,09667048714;70107,89273937691;43106,40857679395;27282,18503348364;15627,735556795451;24771,084591188435
60;2955361,5067153624;369254,2881628016;72056,00690627408;43600,00892287947;23007,817392882724;16642,11190125276;25734,86461193878
61;3440016,5683123292;356249,70040285686;72836,73863271666;43075,050437160266;30375,437503366156;17150,96845562691;24552,443825036018
62;3456634,4431857574;430586,97198509757;73706,9091364218;43200,48299569494;33192,46287046883;17618,115456363827;30321,993131348725
63;4260279,618933525;395600,96205367567;74812,09722714918;40486,84250480357;22795,859992485897;18619,144743657223;27331,795543826167
64;4078791,6507939505;500857,8841274687;75156,918113026;35921,32965665719;33933,12679170823;18974,510140646387;35300,25856419792
65;5049413,665669998;624328,5196664301;72248,91946892343;29968,509482865713;21860,992978371552;19492,542796820715;45270,70250431957
66;4444882,228586273;528931,3488005245;65450,47161201891;23906,51652664592;25403,356440744872;17677,34302252869;38789,40853102489
67;3498391,22665483;397128,5220910342;56817,015241924666;19217,89394512291;20986,997923389812;14480,722831771765;29189,393381270096
68;1866285,5158145335;326689,2068893565;48597,454013377705;15470,596258899483;19706,129059176892;10648,449043583534;24414,685720547546
69;991462,6893522325;203088,33967261238;41657,280094041766;13536,263608533718;15470,431630984553;8107,50303600379;14989,390884587234
70;1050763,5047184709;209443,24119407387;36557,06822017471;12388,207274167733;16677,60332506794;6512,5297049163055;15677,035634529579
71;599336,149297722;132931,02384439175;31579,043475860195;12192,50925460206;10417,254536296023;5559,883499842089;9665,972254904533
72;361917,8618042177;94619,83590433115;28549,40809468057;10862,691851618696;7598,755701450009;4347,803871144332;6947,848149005735
73;350915,8299390861;56657,46992307592;27748,311846645873;9838,90666320836;7307,224150854928;3702,139980840087;4341,546900022124
74;191362,5350951874;39567,444374695435;28699,665240481645;10115,322857016256;5422,638696214822;3050,636753026635;3080,7001359630863
75;271213,209517561;48319,353607290395;29993,087557816925;11557,21657387551;5431,530818994764;3022,274256553322;3866,3657568087942
76;327191,98699441913;37239,578301916554;33142,433302409525;13918,368347032872;5379,4105443731605;2689,4320185282654;2943,2730045660564
77;267189,94740222907;55040,68527617078;40258,45761765552;18794,55906006838;8802,467715761766;4077,5259635751136;4409,510579142461
78;796786,5954166078;124307,18357045218;53632,16918266477;27123,629370544535;17046,667811923686;7105,639557637648;9347,251937886818
79;2126194,752242502;233512,35035197614;64434,17190607865;37431,16600938939;23220,79375691694;11861,362863354037;16269,775852116178
80;2513480,001357184;287728,99324369733;67545,54056986439;44449,58222443608;26746,0025158597;14911,999616380672;19601,123829708118
81;2720714,7188541596;221106,1747174753;70124,40451364077;49106,84666632542;17406,601107214432;14602,514728392462;14406,557469911515
82;1164692,9608710783;156964,60311999248;74000,81871831843;45023,90074476384;29632,39169395157;13385,429953258237;9587,429432445591
83;3376097,4317713394;133975,87122789386;75220,76364017956;44407,771371591196;7272,066597061505;13967,695322033891;7503,069542623665
84;3459306,912945639;147496,05865229838;76267,33493227026;44498,36155275513;9953,803934453626;15032,123130855878;8271,477816784332
85;3380596,9989711447;172664,88498916957;77504,34202087071;44385,704532589734;9775,70874180894;15628,5697478682;10318,54452420879
86;2041692,0828504413;217636,84314203035;78608,42932664715;45142,945534113875;31708,15850106986;16529,496106432256;13823,445188135662
87;1551158,1202287218;320795,2350578968;80050,18241611941;42964,716242152914;35873,69331480424;17362,852988104012;22106,895417289354
88;3411975,4626845755;383877,9928777608;80605,80362009813;38659,940517997595;23966,875093523286;17934,273872933987;26951,62772923711
89;3475129,662357342;459478,64255372965;77424,81030816647;32603,754624672914;30704,316500917674;18541,564973891986;33272,50788342044
90;2935043,1056405213;337891,0344885155;68651,55424930491;25527,848486964496;24800,37123765344;16890,700840930625;24619,017699873883
91;1399588,1948546187;238891,01984031528;58790,44746269304;20426,343733598183;37162,081975450135;13438,818181913886;17300,906247047027
92;1355610,6612416096;170122,1354648007;50022,97052482382;16691,240879454515;25835,8410631499;9924,371192441307;12410,422736493543
93;879356,4368716436;93930,95113405048;42960,60947593538;14415,452930855474;24972,53433377898;7487,699068954628;6515,078516422232
94;999474,8624555283;139620,50770111164;37341,37749770782;13164,611583245793;25781,100024079555;6241,4176062743445;10560,175442823804
95;871833,7960571656;115657,70724459054;32469,30330491972;12524,092545913632;20047,79297902753;5493,982405095275;8640,462404734433
96;491743,1614464124;59907,3098511358;28230,730851388154;10950,378501335068;16024,166716273123;4160,1108797768175;4321,508772166771
97;351758,1879171743;58732,48266132905;27443,394415240018;10259,918723104836;11160,415995505155;3250,8426104853143;4376,613623768992
98;219506,67979332712;26069,841748602084;27770,60274190208;10444,583323169778;10164,187313807663;2600,173573744604;1947,8203461789867
99;301636,0813602995;37700,461981182125;28705,719557711716;11890,54198405562;8983,7257921513;2520,091230761134;2857,5543465181577
100;238660,81973588813;41541,40703541061;31145,88459767174;13787,709431892587;6925,317101068717;2393,294187703969;3182,5062210935353
101;364454,5452272401;44191,04426652145;38804,32069748536;18731,84278080104;9051,603224463375;3255,013565849037;3294,385768285923
102;587289,0095386264;54465,39512745359;52507,1669628208;27207,831782523826;11195,894628688882;6731,087765975365;3446,395969323279
103;817478,3442928636;91136,1161249132;64473,24977183644;37057,77186523293;13989,374169600349;11148,963687230236;4409,676065688184
104;767365,7971577774;89340,8535962901;67542,78860748706;45015,77085671065;16699,926946954958;14261,330579639967;3063,776054512424
105;761409,8433273971;113046,89818673754;70193,47876931124;50301,940210141925;19720,223624670445;15246,510236551216;5094,31210074608
106;778834,6099319531;116416,49068762628;73091,29515261775;47002,947779422044;22503,160608138798;14087,818836509105;5888,935662185496
107;1176050,1561488705;108528,5690483619;74513,2341129734;45609,25268459232;21496,45010487438;14590,836053374038;5021,449978073364
