hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;147986,8299887887;7478,859514177127;244,64690720967272;146,1880516579446;2343,776048019978;212,95011725444783;3117,615346338202
2;123084,99320357264;3718,8618466804323;188,0522149653802;168,96302109067366;2553,0497992435153;442,1078544267817;1288,5569197570244
3;129818,22256657967;3961,517337602427;182,75445487795443;172,8561782586615;1845,263760634933;445,55947718707233;1435,291533019426
4;71634,02453941849;2247,02863084059;178,33356542568885;171,39624432066603;1825,9074466507084;306,4440728918833;763,8973065765546
5;56009,20275811326;2558,371951627016;175,44719958495347;173,82946755065848;1572,309554808499;229,60794883671963;986,2091806781152
6;75793,05593268109;2004,8245644494252;188,6002591123552;161,76068032989608;1795,340288359217;233,8099243709865;776,4999660034598
7;46510,16596496366;2185,037132180319;206,72225223899767;153,77970813552093;1446,3415854832917;198,5433439941046;866,8323910939562
8;43061,34261207969;2434,7736190436435;226,52491408303032;159,03547031230457;1058,117911062197;234,71034769975782;949,9901962362676
9;42680,90695051999;1874,7589349835744;270,51459094689625;211,49576315094112;1905,1091924405239;304,34308512474996;716,6852020501873
10;127024,83805624855;4565,512781464069;310,77756761133156;330,52904356217033;2485,3279110721733;502,2861468996738;1737,3675851289402
11;149791,96824124383;4687,08667772347;333,57620412549466;499,2000778652448;3312,4848104041766;955,349151826508;1453,864788950354
12;298023,7983063231;7279,367653178687;376,90822801299043;767,0492910228104;3074,911204569597;1715,7566529739972;1913,0671661272072
13;229458,9683950775;9018,683695183661;419,9114254123012;978,5450541737515;5399,574457128282;2353,256369744184;2018,1350083937768
14;238060,18251867022;10607,052860194286;434,59900855123317;1151,2065745740135;6186,368672278388;2793,1131658490367;2256,1706836589524
15;336057,1008928058;10394,398503390978;460,64937367078164;1181,3785426259199;5759,289506202274;3050,334096768081;1947,0360987680706
16;304452,9734303392;10390,420861783754;461,16088154129176;1113,6376079029308;6532,893848960144;2912,269186356458;2070,1354383685207
17;495894,02885988913;21473,974844326927;494,0800666362611;1140,305734503648;6543,908291781949;2730,983956163807;7056,692302948503
18;478688,3503308934;17919,72691968389;505,99089276385274;1046,7726335427387;5712,723272676597;2492,972056258553;5822,054936772022
19;553592,4542560675;17183,567153069616;521,9937818555248;954,4074797322269;3530,8879264246525;2090,6328988525106;5780,524408475016
20;318948,2425942011;13021,051008746794;522,578362278965;835,8608439669962;4866,394091595234;1683,9416953574062;4320,066252324052
21;273279,9091870835;8907,081708250344;541,3580083819775;770,9424481907985;5120,090562323716;1322,8719405200547;2872,5985297362045
22;155982,12019361198;4612,98039423711;646,2901943894716;726,463127546537;3823,0282958252083;976,6591706074324;1302,4579374063937
23;147100,0484071264;5399,701804785138;1144,9738318603231;746,9022026784733;2798,695506642225;706,9823836403832;1901,5322874456392
24;55055,00418870718;2426,0420491991094;1508,6193915165172;737,0719808293039;1955,8556624247121;508,28896909148324;776,7901931631201
25;52248,867130759994;3966,0866210412278;1787,6834711562237;785,0551429247545;1053,8682003854967;383,7304086114328;911,0962869914594
26;48344,310956835085;5814,8298502671205;2003,6859376173331;936,3042989010834;807,9756202161119;337,0584660701127;1303,7764511608648
27;151777,00168970058;3583,2460653591875;2147,4927217835925;1130,280854796079;961,2221559073797;335,1075488577745;899,4820115520945
28;200400,87138650005;11086,853570965246;2665,2117592927107;1548,0166189211777;1368,149059338535;405,19049794715227;2282,7731145967764
29;438869,9509705453;10782,348949876197;3500,1752853474686;2256,7658813533694;3181,4046463936334;690,4746226129066;2078,299649189244
30;603775,8756449886;31741,330149870566;4558,448533156335;3587,3496724424244;4075,7031029489367;1310,4160844720495;5730,075075045122
31;633452,9892423549;40053,93676986271;5185,301428466425;4976,622807838898;5295,508847461796;2093,48423939362;6698,039124245986
32;858708,4117920235;64710,715796300414;5357,716117104783;6106,319689059777;8793,425202816188;2562,754864238341;11075,071484184251
33;816998,2327762849;51556,596691936626;5665,168883557799;6764,068592591328;10322,53428835458;2611,077582882409;8734,226583933907
34;876999,7942793169;46874,55177632011;6119,680162782459;6299,030968875176;6404,182201389521;2649,9458565743757;8250,980204998627
35;789525,0573734073;52071,61188245626;6486,248624555852;6344,678236669834;7904,001857127134;3054,986283966733;9329,285743027202
36;788125,04677813;54544,20854546017;6725,963134442752;6427,213168631179;6698,904392664466;3439,316974797347;9675,859480709596
37;913637,4712264978;52733,78357399169;6884,165211536221;6218,734602285427;8733,948271507472;3608,8967017159694;9258,167086326233
