hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;372364,9680297524;27329,278331527;1685,35059302383;680,6490879222349;4353,816480584687;603,2519007053373;6091,396074621585
2;309706,881096533;13589,479825335162;1295,4748360653605;786,6889591431423;4742,565016435861;1252,4172653121382;2517,664846676354
3;326649,0558608891;14476,192490215346;1258,9790421602743;804,8154328561177;3427,7762070591693;1262,195132624487;2804,3643101902044
4;180245,77767821544;8211,101004737779;1228,523931384306;798,0180052137518;3391,8197687727197;868,10456747026;1492,551369481757
5;140930,54764384634;9348,813012070537;1208,6400160842938;809,3470512843618;2920,734367129118;650,4407386040635;1926,9185144968014
6;190710,74670217716;7326,037937182608;1299,2502630210586;753,1549827741374;3335,0379795541785;662,3442292451838;1517,1752507610847
7;117029,03875915323;7984,571422538315;1424,0910476894908;715,9957116625374;2686,7352948469356;562,4399327929254;1693,6725150094135
8;108351,09763672909;8897,159491091772;1560,5098083553983;740,4664511750544;1965,5680001834237;664,8949772397094;1856,1515483555218
9;107393,84412325907;6850,751594084532;1863,5507453328016;984,7206844574009;3538,945543183671;862,1528221496999;1400,3053428754527
10;319620,3321970127;16683,315055491294;2140,9187790114543;1538,9376182316307;4616,764314160662;1422,8922562796085;3394,5798030085634
11;376907,0630777757;17127,57087316283;2297,976540368514;2324,2670918462995;6153,297355951655;2706,3436221918096;2840,6539244312567
12;749888,5011378827;26600,294375648995;2596,4869649990787;3571,3684832990225;5711,978791702163;4860,450303568796;3737,872871302755
13;577365,4414858811;32956,11000881293;2892,7321334562243;4556,089167756424;10030,291195888543;6666,379883693022;3943,161135200759
14;599007,8458970796;38760,33496069274;2993,913575868946;5359,998276926892;11491,846203946217;7912,420279018844;4408,250447656592
15;845588,0272562165;37983,25256003089;3173,372203829816;5500,478448202455;10698,500648022738;8641,083956121698;3804,2435424603373
16;766065,6135856138;37968,71744617017;3176,895935655135;5185,077805596678;12135,554047299729;8249,969263627749;4044,7628980349177
17;1247770,2523700718;78470,28471284111;3403,673248127427;5309,244150530562;12156,01456131622;7736,418667396567;13787,816333557976
18;1204477,265177461;65482,33773941687;3485,725860631276;4873,755619576321;10611,998853137464;7062,170947510263;11375,502956045913
19;1392951,2277963487;62792,25977764531;3595,9683277376735;4443,705030735976;6559,00467032766;5922,411718623012;11294,357956120733
20;802538,6594586354;47581,576644471184;3599,9954498237516;3891,7539061758675;9039,851232760222;4770,323874428888;8440,821489546646
21;687627,8426622908;32548,29358206092;3729,3667468390217;3589,4949570119993;9511,119755303984;3747,473928624066;5612,666562137407
22;392482,7446030676;16856,77139582613;4452,235161290104;3382,399994841252;7101,6868758288065;2766,7113247289194;2544,8255432138762
23;370133,64517940104;19731,61191896761;7887,621995845398;3477,5639818343743;5198,878378866925;2002,7623003684598;3715,335288273256
24;138529,5899382326;8865,252553663664;10392,743628516575;3431,794635709111;3633,212577585403;1439,8972429097798;1517,74231513071
25;131468,77827040534;14492,889584021954;12315,191034358268;3655,2034242215354;1957,6737048229238;1087,0437703337193;1780,158143210533
