hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;667362,5423615791;29670,609781778516;1522,470836787111;478,4890047158587;8111,958281101462;722,1269339298872;9453,53027165298
2;555065,0284023039;14753,706561279056;1170,2744021719327;553,0338962628034;8836,26807200025;1499,2149030003159;3907,2850542574583
3;585429,2511263156;15716,384944113279;1137,3057236572774;565,7766127665544;6386,575482134707;1510,9195678913572;4352,22772815233
4;323041,34590787435;8914,555694992318;1109,7939298622891;560,9980940776477;6319,58204577436;1039,1706829350458;2316,36219029961
5;252579,5298887839;10149,736829456182;1091,8316843267185;568,9622918924923;5441,863579226678;778,6146644909991;2990,4774348359465
6;341796,9457445599;7953,668232428061;1173,6849551217242;529,4598707308635;6213,787162751351;792,8638217496582;2354,577174882463
7;209742,60078676336;8668,61905678567;1286,4605726615107;503,33730189817356;5005,880408912941;673,2726804716285;2628,4917603068175
8;194189,7605704347;9659,389619589754;1409,6952192473252;520,5399691782377;3662,2135285809554;795,917212590799;2880,6507795907123
9;192474,14499624658;7437,663548747722;1683,44893601729;692,2480740662854;6593,7043358200135;1032,0461043057164;2173,2011490080076
10;572832,1829361985;18112,594298068863;1934,010892728669;1081,8566311684792;8601,87830083272;1703,2831908832513;5268,211512461341
11;675503,0076554425;18594,910034676188;2075,889895440013;1633,934823693501;11464,721047679177;3239,647682450784;4408,547324279677
12;1343970,4042382012;28879,172912145496;2345,5509486702267;2510,6337191515854;10642,463656300404;5818,236247794504;5800,984521047783
13;1034769,9219410626;35779,49875349741;2613,165670130566;3202,881793217871;18688,271334169865;7980,036963322456;6119,581242292087
14;1073558,0230535194;42080,978490495116;2704,568489184989;3768,0212701592372;21411,416258575726;9471,618389219917;6841,375694739776
15;1515485,6769854124;41237,32252568586;2866,6834393984313;3866,7773230633106;19933,26804519851;10343,870372839247;5903,988354857275
16;1372963,4616364588;41221,542171508045;2869,866622151571;3645,0540558980388;22610,76198060768;9875,683777197599;6277,261900197047
17;2236287,511982881;85192,92638964023;3074,7271693357384;3732,3416639487355;22648,883669211646;9260,934421181177;21397,97469948283
18;2158696,652262212;71092,28670789821;3148,84985344455;3426,1978999461107;19772,099343100275;8453,821442172859;17654,18965256476
19;2496484,773222754;68171,74660003117;3248,4379995784734;3123,876950894614;12220,62815199376;7089,4646346562795;17528,256828005557
20;1438331,4385175314;51657,94633483868;3252,0759227249177;2735,8612333553892;16842,900107187503;5710,349771407517;13099,716467543174
21;1232385,1722835747;35336,74421333089;3368,944203804454;2523,3764356553374;17720,959761543425;4485,940044109907;8710,566937343117
22;703418,1643274913;18300,910847295603;4021,9514085912806;2377,790899599979;13231,744589848357;3311,911265691126;3949,437044338418
23;663363,5053465797;21422,042342691697;7125,327222705269;2444,690161244673;9686,463521362148;2397,420708769344;5766,007362969534
24;248276,46870932035;9624,74917726718;9388,342789990535;2412,5148020727015;6769,341102725566;1723,6391298241917;2355,4572293262318
25;235621,89153276657;15734,512497604293;11124,996352024573;2569,5687829814356;3647,5050090765985;1301,2533967996633;2762,7129625150474
26;218013,87509494205;23068,96487461246;12469,208954635897;3064,623319152171;2796,455117321137;1142,985971533846;3953,4351673609153
27;684454,7297035139;14215,68296019308;13364,138048661294;3699,5291689515757;3326,851144407891;1136,3702913780398;2727,495050023594
28;903729,3050341202;43984,47455634834;16585,973735231386;5066,822649804083;4735,251092380735;1374,0258785135277;6922,042120270966
29;1979131,2934265388;42776,42434869906;21782,0648393377;7386,6341893119925;11011,044245737388;2341,4418766817557;6302,0181980605785
30;2722792,31481311;125926,235015665;28367,842585385886;11741,776122381569;14106,268201353225;4443,701470807453;17375,279552818483
31;2856624,4536716305;158904,5396386731;32268,83304935789;16289,014506745198;18328,093626566326;7099,133705653226;20310,432361756288
32;3872438,0330615477;256724,49033866532;33341,79300736242;19986,63226822121;30434,605069666213;8690,459232361303;33582,88688802814
33;3684341,490197506;204538,62774440603;35255,11321219569;22139,514221529975;35726,94907139778;8854,324540835878;26484,75396673845
34;3954924,9916709936;185963,71971081098;38083,59845855645;20617,39673515689;22165,282765020173;8986,12924547847;25019,40825714116
35;3560448,247906967;206581,8289464917;40364,80364157393;20766,805086163375;27356,254183470206;10359,646225518476;28289,149040851808
36;3554134,749399915;216391,27256508713;41856,57950181293;21036,950676042903;23185,335052932613;11662,935216212232;29340,062946696115
37;4120146,540342216;209208,83883093257;42841,09245331952;20354,578207267023;30228,75161968671;12237,990491293818;28073,49627445406
38;4126043,9114491893;250862,22328138695;43966,802296947506;19941,077056720293;33384,83149622282;12569,283397557638;34039,40106256557
39;5040397,50314404;229917,92897333708;45663,43870437065;19008,9473444709;22792,696426596787;12767,753802231815;31640,60867821556
40;4792246,957170362;290038,9937759287;46311,89850522441;16795,218919856714;33608,19680603083;12836,455096157493;40044,93135465073
41;5866837,719296122;360355,67695235397;45164,58849291442;14076,241785868793;21471,82759569755;13204,388692515;50343,37028559925
42;5129477,869236824;306364,6753149895;41695,8287727794;11257,871463151618;24773,07071855797;11597,796211601222;43188,27238744975
43;4050343,815389514;231297,79730391508;36776,44719799952;9220,311094201794;20519,96278661515;9553,551043457204;32647,90503776562
44;2196856,8610158395;190962,06785659853;33030,523208144754;7810,010945149127;19954,98172921594;7703,196193725656;27175,44838764306
45;1182826,703844017;119277,48736499024;29906,001965742045;6960,3903222615145;16171,280177432634;6337,821589262027;16953,087415293274
46;1251850,9062025554;123133,49338325122;27525,890747180594;6626,212581950637;16987,684524716307;4716,471052616065;17509,500755026715
47;707027,6549630947;78339,68583714691;25051,193526811574;6563,773271082258;10717,423142112488;3777,5533689651547;10956,320928981662
48;432935,72749124555;55743,374258730466;22603,098619450942;5772,7691441119;7732,7031148448905;2729,731411980208;7927,745846418521
49;227785,2626555633;21040,46604945452;22226,800943990573;5379,33777205858;3898,2015215092074;2113,4553605432147;3213,061857752982
50;204092,25584027066;27808,13873576669;23046,470502923894;5633,873534221011;3039,008734340823;1756,7175306032213;4380,855071849138
51;612252,0774676016;18413,75039528389;24103,969287556036;6456,734452450748;3407,480229222127;1689,0340336245922;3221,938158241746
52;800293,2562925343;46895,32683468951;26520,459737581932;7524,2555275525065;4629,289681316937;1774,5289771765442;7196,014163588036
53;1749776,0834609102;44158,82617812298;32458,687163562976;10138,423818297071;10434,075084804792;2467,6486981155904;6784,702849484005
54;2428379,2357140468;126077,15190109727;42163,5292672942;14651,894003925761;13480,28777973658;4539,883282303401;17808,578685704066
55;2591296,1162703875;160848,56985666594;49018,96806657259;19845,50668294217;17729,107555847197;7290,4795316980735;20677,884136591416
