hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;131696,8249913006;6630,121494419833;441,8561748421402;164,50094343128313;1332,509794805344;184,03209531529632;1654,0981076304186
2;109536,11757353252;3296,826985145828;339,6406409666213;190,12891997117677;1451,4884504395288;382,0708617328139;683,6634176334846
3;115528,17057658288;3511,9447291081474;330,07236955800255;194,50977066175682;1049,0900088865628;385,0537639119908;761,5156922594416
4;63748,73759985963;1992,0246924911175;322,087812037707;192,86695165278928;1038,085340587688;264,829836951258;405,297302220548
5;49843,85552482155;2268,0352311804863;316,87475382197687;195,60498333440188;893,9070283691607;198,42784061480157;523,248238883429
6;67449,95364437741;1777,3071431680064;340,6304621468231;182,02434619360355;1020,7069575902224;202,05919978945158;411,9838343270951
7;41390,447973432536;1937,0682961368827;373,3605491721669;173,04360227791432;822,2903083760623;171,58172100221074;459,91107255273334
8;38321,26211706221;2158,4634495496025;409,12608781679654;178,95775071019747;601,5730392587956;202,83734818401933;504,0317073456552
9;37982,703822755386;1662,0020055367825;488,5757345476713;237,98971376576444;1083,1140036802092;263,014157363933;380,2482040866046
10;113042,27456125263;4047,3957784676877;561,2945972531728;371,93422363025127;1412,9864445045928;434,07711276976534;921,7867233671424
11;133303,25832416335;4155,172866835485;602,471158349573;561,7345797996344;1883,2509440210235;825,6154466364881;771,3700148986883
12;265218,11442115455;6453,268957871939;680,7330196642052;863,137107311546;1748,1829382577432;1482,7617658490365;1015,0068009440777
13;204200,72249469938;7995,198800761256;758,4009882707165;1101,1268210773105;3069,82651264079;2033,6908292030746;1070,75213824814
14;211855,13735873357;9403,311965883242;784,9281959001282;1295,417549204538;3517,1435671304444;2413,816319949468;1197,0455761050957
15;299064,81006935955;9214,790678747022;831,9776959990597;1329,3691420565344;3274,3357389531384;2636,107377997684;1033,029533371756
16;270939,58268431085;9211,26443961027;832,9015291005816;1253,1423400404403;3714,153939544301;2516,7912908306134;1098,3417550744168
17;441307,30510234874;19037,00182041296;892,3567879913772;1283,1511672709144;3720,4159938718794;2360,1240807242866;3744,0351318988596
18;425995,5828750303;15886,107554114431;913,8689016410992;1177,9012294297268;3247,8613826115516;2154,4335217601847;3088,9795512285236
19;492654,438034717;15233,490843945703;942,7716801029954;1073,9655467957139;2007,419928322723;1806,730880787451;3066,9448995369175
20;283839,2503535186;11543,357648231995;943,8274893618775;940,5686432675496;2766,6968428624505;1455,2671892409728;2292,0766736667397
21;243197,96820147044;7896,261960059288;977,7453618034634;867,5179580021263;2910,9312002528823;1143,2296830192654;1524,1007193525422
22;138812,01446416814;4089,476531440617;1167,2631237727926;817,4667388622485;2173,510841323202;844,0316253079272;691,0388133874753
23;130907,65801762773;4786,916899762428;2067,934409677866;840,4662049877941;1591,1456977423131;610,9761811348563;1008,8867961072597
24;48994,69264991205;2150,7227814976723;2724,7137567811856;829,4045569940793;1111,9649548463208;439,26476873355085;412,13781874859893
25;46497,44785420915;3515,995467631082;3228,730701740005;883,3985417554792;599,1569461740592;331,62090748499844;483,39595388243515
26;43022,69505934863;5154,934158552911;3618,8522228969255;1053,5945910845164;459,3593440002228;291,28688236656495;691,738370858129
27;135069,7844581652;3176,6015543811404;3878,581300581911;1271,8704767426705;546,4847798971853;289,60089417833456;477,23382389153795
28;178341,26515914607;9828,662515588074;4813,63237547933;1741,9357558419163;777,8354181332497;350,1667775555322;1211,1598993247026
29;390560,28925876226;9558,714587082986;6321,657937556308;2539,4696240620246;1808,7277818800426;596,7101272344457;1102,673400953924
30;537313,7990374638;28139,16679263738;8233,002636526227;4036,7348688350417;2317,1643510846634;1132,46529689441;3040,1782405083686
31;563724,1332271709;35508,417641833264;9365,160102441194;5600,041437768555;3010,6619673336013;1809,1950173702494;3553,746248158194
32;764184,0252602161;57367,02326164101;9676,55784573272;6871,254786907637;4999,336528991126;2214,7400223391937;5876,047154238473
33;727065,1941682351;45705,6987443564;10231,847527826001;7611,399511081146;5868,682742989292;2256,500652847669;4634,0763882463625
34;780461,9399804687;41554,9954754926;11052,739226606798;7088,106896091351;3640,97735288267;2290,09072521318;4377,682692386815
35;702616,1943939838;46162,267460234034;11714,797620004527;7139,472370438403;4493,671612387669;2640,1278113696185;4949,794050510395
36;701370,2933204478;48354,2616073813;12147,745404224852;7232,346405078703;3808,536112155822;2972,2674844509947;5133,674003606014
37;813066,6368265745;46749,29262853984;12433,473784909806;6997,751850598138;4965,522038224919;3118,81876542794;4912,060968523723
38;814230,4196301992;56057,055481795775;12760,180762455122;6855,593245688812;5483,955097535645;3203,247866238552;5955,924111365601
39;994668,2735731036;51376,89498295306;13252,58380556624;6535,13401767288;3744,039378163698;3253,827511885462;5536,203876751297
40;945698,4304216661;64811,40027107377;13440,781805961964;5774,070731451849;5520,646171728213;3271,3358507632393;7006,720586968177
41;1157757,3677365333;80524,19336744746;13107,80596094204;4839,3067153493175;3527,0670277354698;3365,1027323086637;8808,653606457077
42;1012247,3263949297;68459,4969188769;12101,091832598;3870,3720638602626;4069,345309231758;2955,6669853668805;7556,715594608935
43;799291,8192896453;51685,236966664255;10673,373762274738;3169,874038436502;3370,709075995536;2434,6966352037052;5712,452003564925
44;433526,0899305718;42671,91405996779;9586,220166019624;2685,023388256549;3277,9025344952133;1963,138708095589;4754,928207803654
45;233418,13710422983;26653,453993543375;8679,411988797297;2392,9301684621205;2656,3732805643313;1615,1766843246658;2966,3066607207707
46;247039,3215746813;27515,10761550517;7988,648781173713;2278,0423591016565;2790,4798367841254;1201,9798868091377;3063,6631218380708
47;139524,3086466715;17505,593540377537;7270,434532819193;2256,576190717815;1760,4961486561338;962,6992554795243;1917,0436011150878
48;85435,2126718619;12456,277325020461;6559,940889670252;1984,6348841000538;1270,2114931801054;695,6646647436572;1387,1293607274706
49;44950,97337257179;4701,6507996667515;6450,73061945464;1849,376119028393;640,3375768878839;538,6083804400462;562,1941630149761
50;40275,41312756676;6213,9382947580225;6688,617643096502;1936,8836115727306;499,20238303522024;447,6947096747026;766,5246607267414
51;120821,36706606537;4114,691379333537;6995,528197037778;2219,7770449169416;559,7293062542135;430,44575359511526;563,7472623777873
52;157929,27265997502;10479,11440719574;7696,849497250184;2586,78281152029;760,4296804283543;452,2339086430149;1259,0971910424103
53;345299,50365818077;9867,622700215792;9420,260148139103;3485,5143306927994;1713,9520160782845;628,8735942099166;1187,129444945851
54;479214,5421986646;28172,890308713882;12236,829310443027;5037,211645296276;2214,3377567832813;1156,9769713232972;3115,9932276241425
55;511364,4375626336;35942,825853491646;14226,435870727575;6822,736865509464;2912,269596647391;1857,9589834298347;3618,039826105763
56;696352,3630476845;58182,909133569716;14771,431412546755;8398,857422712921;4866,242202137371;2375,29797441836;5906,187983580294
57;660600,3779235856;46166,04674627571;15409,73409761964;9085,774810995883;5669,502018234638;2407,9802069902094;4577,498039652502
58;700477,5118936624;41514,34983289672;16373,819927136317;8257,465466674446;3501,747865510521;2314,343016843879;4157,850090668486
59;619424,0302291255;45792,868632544305;16810,858972234808;8129,873190311305;4240,050642406126;2429,6386706390144;4578,022865386371
60;607239,2465290076;47626,206922583966;17277,98858121144;8222,96626748613;3575,7513849175207;2587,343411938098;4756,142113897888
61;706821,5053362232;45948,88263021189;17465,19676042696;8123,959041879019;4720,7873248218775;2666,4551653858307;4537,61517055708
62;710235,9863714958;55536,86140779397;17673,851065213526;8147,615635608151;5158,594274771037;2739,0823488788296;5603,903913387069
63;875361,2645781958;51024,38585421327;17938,859189192925;7635,822753681133;3542,810104348817;2894,712027792399;5051,275994439551
64;838070,8631241816;64600,363470241864;18021,542251779123;6774,766550447611;5273,704282682935;2949,9605638067164;6523,952968875469
65;1037504,9356187057;80525,5354331708;17324,24622436621;5652,064039719193;3397,518094969988;3030,4989226444886;8366,622399351949
66;913291,6326019067;68221,26288946085;15694,076728652313;4508,771530745049;3948,053195286846;2748,290438214549;7168,7938627044805
67;718815,7684636756;51221,40967426932;13623,898724299326;3624,4968188514536;3261,686478485203;2251,3129968838825;5394,584554192142
68;383466,39078031626;42136,18708153634;11652,966790281247;2917,756081193618;3062,620720230189;1655,5107094430994;4512,155657473633
69;203716,21376127593;26194,217911282303;9988,81343404709;2552,940739935558;2404,3313794239825;1260,4707078008212;2770,2369654118634
70;215900,77472267658;27013,869475356572;8765,856371868265;2336,417194553637;2591,943519386777;1012,5007527318664;2897,3227769721198
71;123145,82527050473;17145,367436471457;7572,198016623421;2299,5085274854996;1618,9937402198634;864,3931749657858;1786,3990507256267
72;74363,39994549073;12204,012324898946;6845,7352584338905;2048,704825449788;1180,9577918292666;675,9515720812719;1284,0538965619273
73;72102,80829709514;7307,6480700930815;6653,643961396036;1855,6188312624702;1135,6495242962503;575,5704291820191;802,3750799558766
74;39319,33246103355;5103,386348099056;6881,76474939324;1907,7509544803731;842,7573766251999;474,28144648910416;569,3539825403857
75;55726,280734839194;6232,2025959836765;7191,90871918984;2179,6922610981333;844,1393425806089;469,8719389198864;714,5553427609666
76;67228,26131468442;4803,139513263791;7947,076291605232;2625,005733795602;836,0390894806284;418,12507068112427;543,955637645796
77;54899,61954636815;7099,1161109224095;9653,396030115993;3544,655815015631;1368,0322469467942;633,931558774608;814,9356634815315
78;163716,04311208008;16033,06944963569;12860,218689734194;5115,519351390394;2649,3015393789956;1104,711337488157;1727,4953360497937
79;436870,039889173;30118,28941019322;15450,3827540866;7059,521845335317;3608,8510273410393;1844,0820037267083;3006,8689803027087
80;516445,68649951817;37111,121005612666;16196,443971644136;8383,195881494097;4156,7200358030195;2318,363450215812;3622,5459870091327
81;559026,2822816486;28518,147971548227;16814,818256955616;9261,55644495541;2705,240438629472;2270,2479411517;2662,5216698108857
82;239309,903167494;20245,20474740724;17744,326333243906;8491,512414818691;4605,307136644913;2081,0281898726184;1771,8833020992247
83;693688,0161763557;17280,131254480933;18036,85148603291;8375,310350251053;1130,1855261463854;2171,552786440677;1386,6661268006774
84;710785,0997438104;19023,95729672018;18287,804149253447;8392,395667944316;1546,9667372634058;2337,0390116854405;1528,678101936839
85;694612,5439506763;22270,218124407344;18584,420562920623;8371,148542095005;1519,28813912122;2429,76836203811;1907,003005679407
86;419507,2444495195;28070,675568946517;18849,164734585298;8513,964274607913;4927,911663122731;2569,835073060322;2554,7548358948998
87;318717,0456252949;41375,98596528765;19194,876278790493;8103,150001098764;5575,296707292129;2699,3967807558693;4085,645597409846
88;701059,8887574911;49512,36399389292;19328,10620964567;7291,268846867006;3724,8029808477863;2788,2353891356984;4981,015972458446
89;714036,2060497387;59263,29255551873;18565,350008182064;6149,071550565505;4771,899931936403;2882,650727676597;6149,197921403536
90;603064,4169755586;43580,992399310875;16461,650059859567;4814,55490894754;3854,3404741616355;2625,9914488683016;4549,918899936514
91;287573,9157335742;30812,02712491106;14097,099236514523;3852,4105760288835;5775,531151913624;2089,3284394146754;3197,435465504874
92;278537,8352694119;21942,255744870938;11994,785037844309;3147,969784983602;4015,267632063394;1542,9385750289503;2293,6096660454123
93;180681,69966450013;12115,16036117919;10301,332974676177;2718,755938574016;3881,0971377290825;1164,109998273503;1204,0723654295807
94;205362,4779990857;18008,173238810465;8953,922396106631;2482,8471288862766;4006,7600738311157;970,3510480261081;1951,6595836476292
95;179136,0198112192;14917,464939483445;7785,66945115364;2362,0451710935304;3115,7202912899015;854,1475544373092;1596,8713162626918
96;101038,65336406404;7726,810565535289;6769,321063322298;2065,242536806729;2490,3899118039617;646,7710072849771;798,6717698660966
97;72275,88790944024;7575,282026439906;6580,529170218453;1935,021750029234;1734,4919020666453;505,40738227181816;808,8558726129913
98;45102,120516528;3362,4732802304657;6658,988995769127;1969,8495130193462;1579,6633919370267;404,2480909779976;359,98286831753074
99;61977,279718569385;4862,584026650907;6883,2164871242;2242,557468507958;1396,2024034901026;391,7977166649122;528,1137000395148
100;49037,72889479337;5357,986923232326;7468,3327807809;2600,363448661089;1076,2955821615544;372,0846240025266;588,1690886713644
101;74884,61324781555;5699,735618058667;9304,715022370194;3532,827518151065;1406,7515493934268;506,0558392672914;608,8459033393027
102;120670,49490786709;7024,915516530805;12590,459424089831;5131,399935143746;1740,0058006505649;1046,4798992946623;636,9393916788704
103;167967,58457948914;11754,684139976936;15459,753061259178;6989,099670484243;2174,1533847774663;1733,3255488998843;814,9662475759602
104;157670,9405666286;11523,132205688047;16195,784090857329;8489,979117076986;2595,4129367815603;2217,2041589219925;566,2261892630434
