hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;1139225,2148970217;46948,613619206095;1377,150020242814;608,4811818204934;16667,779670937853;1011,0326151384352;11542,728098899228
2;947527,0728048;23345,191551203654;1058,5709609005023;703,2778506260827;18156,03140866312;2099,0148584903673;4770,781675224968
3;999360,5006078264;24868,463764604618;1028,7491638671677;719,4824093962687;13122,606071092978;2115,402279313612;5314,055156853931
4;551449,6594463174;14105,744168699735;1003,8633884117643;713,4056998574489;12984,953509533987;1454,917970481103;2828,270304625998
5;431167,3954578013;16060,204904700175;987,6156507177408;723,5335490888154;11181,490337439895;1090,1197330245288;3651,362710469147
6;583466,518197275;12585,305777198484;1061,6559743867092;673,2994169012381;12767,574950691018;1110,0696366354355;2874,930669978207
7;358042,3597177261;13716,591930613233;1163,6670869972882;640,0800714223564;10285,668247235602;942,6329456153276;3209,37944107451
8;331492,7909106319;15284,315165170365;1275,1389076322353;661,9562257621078;7524,812885752039;1114,3446159806294;3517,2647403903334
9;328564,13909528;11768,817518346232;1522,7626567917855;880,3126551903673;13548,197275717845;1444,9430186756504;2653,4711633000015
10;977856,600096456;28660,051060484067;1749,4083142451277;1375,7670395888115;17674,426729797397;2384,725978060849;6432,468221757668
11;1153121,4448096962;29423,23238122479;1877,74487527134;2077,8295483071297;23556,758773854723;4535,753085251079;5382,821190923457
12;2294232,7077056044;45696,301514073224;2121,6666082474417;3192,703191695943;21867,25242318344;8145,973142267606;7082,982241370629
13;1766410,1771741095;56614,874949365665;2363,737333131819;4073,01584688631;38399,111316232265;11172,658518665125;7471,987747340281
14;1832623,6369060841;66585,8778905741;2446,4156945621676;4791,688028344069;43994,403850930394;13260,985928792505;8353,296302820343
15;2587018,878715631;65250,938089515716;2593,0566689398743;4917,273358813014;40957,227390227905;14482,20502840299;7208,7495698333405
16;2343725,4795476845;65225,96840549112;2595,9360148603346;4635,314036211773;46458,72005564787;13826,708195473206;7664,515290845386
17;3817467,957363882;134803,08674387267;2781,2424915985025;4746,31526378755;46537,049342401646;12966,012353974103;26126,853855207264
18;3685016,016734238;112491,26069544724;2848,2901180320687;4357,000739333824;40626,07129655288;11835,992813727757;21555,705129225134
19;4261639,246634425;107870,01057311746;2938,3725118293137;3972,547582511156;25109,934052845598;9925,78954298347;21401,941581551087
20;2455312,275004022;81739,77483689752;2941,6631928812676;3479,1187679589852;34607,39543745511;7994,923872070745;15994,708961891814
21;2103750,4708647346;55914,292386778994;3047,3763216752945;3208,90775046613;36411,559653984725;6280,657154647858;10635,572411134044
22;1200774,179777504;28958,029463111252;3638,0535705010666;3023,7706665167516;27187,492322232516;4636,927596420676;4822,2491108126
23;1132398,634869512;33896,68079888783;6445,210175383707;3108,84460006023;19902,942565764617;3356,5712825350033;7040,275251096313
24;423821,82916404086;15229,50265022166;8492,219457264942;3067,9280891655094;13909,081150049127;2413,2258403621436;2876,005213441309
25;402219,7575938035;24897,147486003352;10063,108324441551;3267,649276008055;7494,591038709821;1821,8536976102744;3373,2630694839504
26;372161,8879397667;36502,65115745448;11279,014973138614;3897,1963842297905;5745,924244182192;1600,2672682177072;4827,1308053360735
27;1168402,535411253;22493,86215989092;12088,522511919336;4704,58852495432;6835,738048873308;1591,0048129697866;3330,2621188952967
28;1542716,509219988;69597,83153691622;15002,83191855623;6443,337680995303;9729,60155357864;1923,740705337404;8451,789732244122
29;3378487,898174062;67686,30080503492;19702,952798575505;9393,377605107706;22624,581275580585;3278,1966612064425;7694,742645787167
30;4647958,887513228;199256,50991853044;25660,11384044126;14931,690678788107;28984,390970929304;6221,519940372671;21215,156852243184
31;4876417,839691908;251438,97913468146;29188,752265964857;20714,28747592907;37659,048009113765;9939,326977576584;24798,968383886524
32;6610468,4790650625;406222,15020668623;30159,297508725584;25416,445317067857;62534,504504912875;12167,303712980316;41004,58992414238
33;6289377,151842243;323647,0391003584;31889,990074487723;28154,20552129082;73408,77440459654;12396,727604505739;32337,79392667571
34;6751278,334553076;294255,4564299847;34448,49459238208;26218,57097619207;45543,38627851376;12581,264212906619;30548,611831655813
35;6077884,452426912;326880,0519871353;36511,95727952307;26408,56942777251;56209,36419440519;14504,292421686494;34540,95413508341
36;6067106,957082334;342401,80168004695;37861,342178390034;26752,10607370046;47639,3051921219;16328,996105526898;35824,11641646805
37;7033320,766279209;331036,8412457838;38751,882738075125;25884,351951556986;62111,53389413518;17134,117215538477;34277,642845567716
38;7043387,908859453;396946,12544585415;39770,14285608919;25358,514019464437;68596,38529290762;17597,952474492056;41561,99216844255
39;8604240,670095276;363805,3983685347;41304,8342316943;24173,150545425324;46832,54387909692;17875,82613192968;38633,074879068845
40;8180633,798089404;458936,59595940966;41891,398129205125;21358,013573074713;69055,33782212419;17972,01316719655;48894,72409601706
41;10015020,378398547;570200,5980717464;40853,59959244509;17900,365845486223;44118,53206040591;18487,148178292453;61469,08277549396
42;8756305,841218071;484769,16631387133;37715,93520940681;14316,322559490287;50901,652868636316;16237,796546162755;52732,732736292775
43;6914163,607633114;365988,80159395374;33266,11175690179;11725,213612137504;42162,71912787803;13375,697874555213;39862,98028574654
44;3750157,6290639155;302164,4787775796;29877,73861121776;9931,774070247144;41001,84286882203;10785,060391367511;33181,12945010811
45;2019151,391242683;188736,01550338595;27051,454922720626;8851,335114244977;33227,40646021336;8873,432127508158;20699,66169763842
46;2136979,5682433587;194837,47880313403;24898,526844479624;8426,370560496842;34904,88646089606;6603,418095210023;21379,040480652624
47;1206935,7823308373;123959,01764300508;22660,041058887804;8346,968222522932;22021,272963041647;5288,861946562796;13377,630346911807
48;739045,520059454;88204,25866377536;20445,61837848841;7341,070236863619;15888,517582650697;3821,8315346036425;9679,750538989523
49;388842,193451369;33292,90224195223;20105,238557176905;6840,7544848341195;8009,701458253532;2958,998203431939;3923,137528865377
50;348396,9046205133;44001,57497863637;20846,670131695322;7164,440546268589;6244,3033170001345;2459,538116601748;5349,009045506174
51;1045148,5665587038;29136,5785518705;21803,22997998524;8210,849928853368;7001,408010944488;2364,776074449942;3933,9754613754285
52;1366145,3842678065;74203,75234284291;23989,06486874579;9568,386839825718;9511,880826716953;2484,4754961153794;8786,308659230732
53;2986965,7167878626;69873,71285465061;29360,484683363717;12892,752071529423;21439,072854789658;3454,89580747447;8284,098952774308
54;4145379,2819539425;199495,30981495607;38138,993392148666;18632,406787929398;27698,178273049114;6356,18178974629;21744,21361015978
55;4423487,516206009;254515,07107346793;44340,07616699051;25236,979828688054;36428,301066545464;10207,225683208759;25247,625743042394
56;6023700,043561792;411999,52707538917;46038,684592496094;31066,974960231797;60869,686036712235;13049,37445120539;41214,92049411465
57;5714432,428805801;326906,8135238998;48028,106955968135;33607,849775397;70917,31021585241;13228,923583703545;31942,975450618545
58;6059384,074523448;293967,64020050166;51032,91009153378;30543,972825924033;43801,82578247582;12714,501069165179;29014,56258923008
59;5358242,11401276;324264,29858847003;52395,04637947705;30072,01505174237;53036,93089293034;13347,910508811454;31946,63782150055
60;5252839,323701317;337246,3670294195;53850,96707740103;30416,361925608824;44727,50329806214;14214,306322770817;33189,60040350483
61;6114261,914542631;325369,0507263981;54434,44596142563;30050,138897402612;59050,25487259679;14648,929222865567;31664,662385843963
62;6143798,411655809;393262,57445695205;55084,76680431807;30137,643514761614;64526,58968724926;15047,927295083691;39105,50339559239
63;7572191,849101126;361309,2427707261;55910,72774835857;28244,545936434617;44315,45529005639;15902,923164122538;35249,121613371644
64;7249616,376132425;457442,2213495282;56168,42920823972;25059,539910154508;65966,4502100574;16206,446697631327;45525,84571758751
65;8974793,30511587;570210,1013855467;53995,140040989754;20906,716611325028;42498,06136941513;16648,90705985893;58384,47369982556
66;7900303,264587334;483082,20516128716;48914,32849677254;16677,731886275677;49384,46309717094;15098,514550668495;50025,71369408996
67;6218016,632925599;362704,3899349789;42462,125624153436;13406,841698513583;40799,00334767171;12368,227742204444;37644,81830207995
68;3317123,108103389;298370,93759783934;36319,246770418016;10792,641254913291;38308,97722436845;9095,018556900728;31486,999261935565
69;1762219,0012213844;185484,11470424995;31132,51642984103;9443,206623326027;30074,725037210897;6924,754042657124;19331,4362151567
70;1867619,8647622818;191288,15684985585;27320,879433849375;8642,296306109574;32421,482880705633;5562,460624655227;20218,274161044577
71;1065255,9715598985;121408,21730215574;23600,55883704945;8505,772898470756;20251,281495873973;4748,789555953259;12465,95859310709
72;643270,3316042048;86417,94267690815;21336,364605739258;7578,061908877594;14772,082240313277;3713,5320578587234;8960,463060790844
73;623715,3954346502;51746,25321673064;20737,666321849345;6863,845981081637;14205,341025009458;3162,059722328666;5599,182623170355
74;340126,46072133695;36137,63548799035;21448,65909663719;7056,680230446852;10541,681813076972;2605,5999108958836;3973,100617292691
75;482052,5031621113;44130,9064881705;22415,29665564871;8062,5782161061625;10558,968218135526;2581,3750279397836;4986,353587527614
76;581548,7992852798;34011,554894907065;24768,956278058926;9709,771615095593;10457,645710431916;2297,088901484367;3795,8643409630554
77;474901,58460241806;50269,615663919605;30087,108193148335;13111,51361492694;17112,11442027576;3482,683173218235;5686,83365168634
78;1416203,0436859024;113531,91391053247;40081,93488576184;18922,06327594647;33138,949156239636;6069,045677060744;12054,913105912696
79;3779084,0068292413;213270,8930870536;48154,79817646837;26112,836230216613;45141,5321849437;10130,988551552799;20982,71614515586
80;4467442,159094705;262787,8965015216;50480,07567480549;31009,043662628377;51994,58494086245;12736,588462448675;25279,070909346337
81;4835779,728231585;201940,11699158512;52407,386433421874;34258,05769605072;33838,664273814386;12472,252239604168;18579,77078281075
82;2070117,3007092816;143358,5034795673;55304,41976453602;31409,70137822124;57605,763927467735;11432,719762164439;12364,663912475025
83;6000652,478540766;122362,49459962321;56216,14408349305;30979,875456842045;14136,994272408163;11930,042359322031;9676,517971804727
84;6148548,4411240155;134710,71704850366;56998,29783602942;31043,073236045777;19350,327356312388;12839,18796673334;10667,514580907071
