hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;331386,02919645497;14608,946117401358;2558,334235905452;828,5766075033735;5191,048420538862;434,22789272554996;4243,121232617161
2;275623,49402642576;7264,296412203932;1966,5093058849106;957,6624438254702;5654,5526775547705;901,5048428255606;1753,7452887119823
3;290701,1745365422;7738,291275358014;1911,1092962961573;979,7283987523241;4086,9320847500708;908,5430680071588;1953,4532975350894
4;160409,64556966125;4389,268193897894;1864,8789434669218;971,4536656547538;4044,0612809375007;624,8719922097063;1039,675688304884
5;125421,07498266177;4997,435493839771;1834,6954899668428;985,2448874840378;3482,3869106359466;468,1949794715233;1342,245482353144
6;169722,93985957277;3916,1551278459597;1972,2403413596087;916,8404272107899;3976,360444544255;476,76325360564283;1056,8280967521134
7;104149,9383260326;4268,176139427809;2161,7465810563094;871,6052196107389;3203,3901913220316;404,85095283714065;1179,7718817657073
8;96427,00868155812;4756,0027757243515;2368,8279962087518;901,3942587619921;2343,5435802851407;478,59931234866826;1292,950901451898
9;95575,10136481548;3662,0894151539933;2828,839110311226;1198,7330014013517;4219,479106259794;620,5878551426466;975,419306135203
10;284445,9651982001;8918,115134571326;3249,879183185749;1873,3995732899173;5504,560701604363;1024,2147688177704;2364,583333854843
11;335428,2645607576;9155,593388624548;3488,2902589332107;2829,4070704958726;7336,566587765131;1948,0583263501424;1978,7317773488091
12;667362,920972492;14219,265599581524;3941,424130466046;4347,544769463439;6810,383170040057;3498,609934835246;2603,7130980739375
13;513826,10469945363;17616,785541039895;4391,119380714062;5546,27777086479;11959,100137121477;4798,539524897359;2746,7120068104455
14;533086,7523861552;20719,45106139031;4544,7111314359845;6524,9028718707705;13701,709833681214;5695,454220865354;3070,6821300087245
15;752530,6694965775;20304,059378436363;4817,126350999991;6695,914022553892;12755,805197281596;6219,955001789663;2649,9453247362435
16;681759,7346316379;20296,289590569093;4822,4753174430425;6311,966406826629;14469,201664912453;5938,425994525739;2817,485371712635
17;1110452,5526937803;41946,521502713505;5166,719514956604;6463,118198075582;14493,596703022666;5568,766167596589;9604,264034001422
18;1071923,9789836295;35003,776245824054;5291,274019273388;5932,983630957908;12652,669245705456;5083,434639856827;7923,904066194909
19;1239656,2938941019;33565,787158867664;5458,620255134587;5409,468850318295;7820,290769269862;4263,022391514896;7867,380394464267
20;714218,9047531274;25434,87174991362;5464,733359640932;4737,560522795587;10778,200154505448;3433,735859248342;5879,674945492942
21;611954,0770725083;17398,786070584123;5661,11684190727;4369,610724390294;11340,092859563134;2697,4763032950837;3909,649671382608
22;349289,8350516815;9010,836731495094;6758,419100796228;4117,507189350984;8467,32989420398;1991,5117166017478;1772,6647821678712
23;329400,2644690539;10547,591189085239;11973,279313740299;4233,353452716969;6198,614369149189;1441,612123065586;2588,0139552316664
24;123284,34379513397;4738,946828472326;15776,012385718645;4177,636916526662;4331,873540481394;1036,4551604379405;1057,2231002681451
25;117000,5777526788;7747,216755964521;18694,25564943516;4449,599811000139;2334,131224563412;782,467034319402;1240,0157077853771
26;108257,12830957967;11358,487989161802;20953,047764529703;5306,862159908424;1789,5227535497897;687,2979894725762;1774,459299157809
27;339873,33816870005;6999,389224385291;22456,87147309061;6406,298364138932;2128,9366611734526;683,3198621960206;1224,2085047652495
28;448756,480703809;21656,67721431599;27870,78965152254;8773,975327790382;3030,2076085899544;826,2264343615117;3106,8884373981505
29;982758,8738591798;21061,86839439405;36602,21323174168;12791,082422224179;7046,247263559329;1407,9510461101167;2828,5969850557176
30;1352031,7312680013;62002,41908209269;47668,842733384656;20332,674167349756;9026,959795506911;2672,0774906832294;7798,718095217119
31;1418487,5154333108;78239,97802759998;54224,00110934493;28206,910182997664;11728,613261403127;4268,836577534476;9116,131680057977
32;1922900,6448946244;126403,67939718414;56026,9848696851;34609,89865389756;19475,877846250823;5225,72919244131;15073,338352176952
33;1829499,2888270204;100708,8770207988;59242,09577099101;38337,94173878957;22862,583376423576;5324,264344983684;11887,41334376241
34;1963860,4290283679;91563,13203630829;63995,034524674375;35702,16342277684;14184,128184709052;5403,520880724286;11229,7077761227
35;1767978,7703669183;101714,88992339204;67828,33311918443;35960,88674429421;17505,962820568217;6229,441305295294;12697,297781744059
36;1764843,734958449;106544,77492810653;70335,08803581761;36428,68498874352;14836,8855873662;7013,132378776713;13168,989835337166
37;2045902,9613498491;103008,35325744346;71989,44694284727;35247,05310241048;19344,146988010572;7358,92344204653;12600,504223604334
38;2048831,3642340172;123517,26943812115;73881,07071852945;34531,012865034056;21363,802771541392;7558,1358156648075;15278,240111763931
39;2502863,448445757;113204,90749936507;76732,06983267616;32916,888262134686;14585,626144152397;7677,479633961471;14201,566466448981
40;2379641,632935778;142806,77286989902;77821,73071093217;29083,48024246694;21506,73991427588;7718,790955679548;17973,761505700975
41;2913241,2029864285;177428,66447354387;75893,81037724359;24375,157109949436;13740,36858478444;7940,036034214127;22596,11142525946
42;2547097,259792724;150845,0640842732;70064,96523044349;19494,719529002472;15852,918021664986;6973,963125592167;19384,618264431614
43;2011241,669501923;113884,31457049656;61798,51966173821;15966,373336198489;13131,24608408504;5744,721797136541;14653,681226536111
44;1090872,8399841634;94024,1734262519;55503,93236536094;13524,223774668908;12769,700335941932;4632,070198863038;12197,424533061549
45;587345,287955985;58728,768931614235;50253,53973247373;12052,976229920909;10348,413479729421;3811,0459309400985;7609,2214340228475
46;621619,9960585799;60627,35425100815;46254,04110919741;11474,296561964156;10870,851385673943;2836,0987383935153;7858,961921236792
47;351082,16634573595;38572,18498933149;42095,601768756096;11366,173382822573;6858,351651502263;2271,510674913149;4917,633585469137
48;214978,8795800746;27446,417749325985;37981,86450501746;9996,4292307381;4948,3533938196115;1641,43651626487;3558,2883601269887
49;113109,2156203168;10359,714109760664;37349,54025764238;9315,142872371478;2494,558298988799;1270,8586599642067;1442,150244255808
50;101344,19893169601;13691,919492181256;38726,89911672827;9755,91032203539;1944,7389820971423;1056,3457968207179;1966,3023905599018
51;304020,3366843167;9066,39564614487;40503,90218291648;11180,819361437;2180,5332632355635;1015,6464946836509;1446,1342817517152
52;397394,20114441233;23089,896295513186;44564,53185125625;13029,394735434204;2962,4002066679973;1067,0561394883669;3229,858011804444
53;868870,0840612516;21742,522886741353;54543,028750769816;17556,225388678333;6677,030023064335;1483,841474155174;3045,245097904574
54;1205837,7586771932;62076,72617128639;70850,88122854049;25371,986623770084;8626,379002766427;2729,913341088536;7993,200018688018
55;1286735,8833240932;79197,162019238;82370,64460171628;34365,51820308266;11345,306840366022;4383,89625876408;9281,058684358262
56;1752217,2195661026;128201,41911447093;85526,15273408532;42304,297136891604;18957,383274660973;5604,569313085588;15150,656131792923
57;1662255,2300728215;101723,21728001614;89221,90647720263;45764,23886942234;22086,63651984495;5681,683780292662;11742,277579978156
58;1762597,247300282;91473,57259111707;94803,93502955906;41592,11844162738;13641,732914270375;5460,744711548585;10665,78936301916
59;1558644,0279031335;100900,94894597674;97334,37822615432;40949,44750438277;16517,933508685706;5732,787415306874;11743,623872078084
60;1527983,705702758;104940,56425569617;100039,04490118043;41418,34904657841;13930,027870172098;6104,895320560058;12200,538466085887
61;1778560,508345621;101244,71339846896;101122,97474396172;40919,65846523151;18390,73579927895;6291,561292767662;11639,969350559466
62;1787152,2971918622;122371,06311232758;102331,07702202818;41038,814621836515;20096,297052857968;6462,926775450048;14375,231777819004
63;2202653,6600264846;112428,18163212633;103865,46625312083;38460,95943750679;13801,698770353605;6830,1385240551635;12957,6210292145
64;2108820,584963334;142341,77004080502;104344,19874977398;34123,895996633604;20544,730247937456;6960,49869480998;16735,357615810983
65;2610652,4656848614;177431,62160877205;100306,87529236465;28468,943397754054;13235,685778371757;7150,530774713128;21462,20528529413
66;2298097,069889768;150320,13432212637;90868,24193456772;22710,280810718294;15380,40124244721;6484,6534705758495;18389,514691285407
67;1808741,4275227273;112862,3079710578;78881,97227375145;18256,26780873278;12706,52756808214;5312,023953363512;13838,282117275496
68;964908,6420980857;92843,74157924423;67470,3344365316;14696,477630158037;11931,028585634498;3906,2149757869256;11574,660164823668
69;512606,9452755967;57716,87869904987;57834,93552743669;12858,935233624252;9366,535734496527;2974,1091539109384;7106,260041708694
70;543266,7070030901;59522,91581989037;50754,05016393074;11768,325411364489;10097,414942007379;2389,0184344667864;7432,2627757110895
71;309869,32335846894;37778,45538023239;43842,803450475876;11582,419741105743;6307,101779509503;2039,555253710917;4582,501912730955
72;187119,10349480237;26890,57185763559;39636,605481078775;10319,143821543343;4600,648418418507;1594,9230281082223;3293,87738683277
73;181430,82293036222;16101,822114537825;38524,4025299556;9346,586858142247;4424,141340172998;1358,0714502579217;2058,266509452031
74;98938,43269021777;11244,906482997218;39845,2151723578;9609,17172177181;3283,1235957006966;1119,077803874092;1460,5167378209894
75;140222,90131766748;13732,16342929495;41640,93962109667;10978,915873856282;3288,507310115429;1108,6734709969473;1832,9897922998707
76;169165,09998116168;10583,33642945893;46013,33761926006;13221,920192171008;3256,9512148247672;986,5755645857458;1395,3644617870418
77;138142,79066385076;15642,338505098016;55892,878639577146;17854,115780190863;5329,432971107573;1495,775855984841;2090,487136756972
78;411955,3333670087;35327,59511019754;74460,28737050564;25766,415568087596;10320,864150596002;2606,591395515318;4431,401079432078
79;1099287,1529236417;66363,25857861439;89457,26100069693;35558,18306687912;14058,973899081482;4351,153211180124;7713,272601646079
80;1299521,7261769036;81771,40759541966;93776,9334724931;42225,411348028094;16193,303089100093;5470,231015054215;9292,617966675602
81;1406666,4091105403;62837,47400934816;97357,3023680531;46649,63531086235;10538,78490114725;5356,701382777134;6829,946892123577
82;602170,6184891133;44608,700691164486;102739,12674782674;42770,992083594574;17940,860495715322;4910,233098431414;4545,265861906707
83;1745512,9779858678;38075,39674963757;104432,83876511596;42185,69262915976;4402,855283532922;5123,827932203388;3557,100064401738
84;1788534,0199482162;41917,77893081412;105885,84729246792;42271,7498533745;6026,506723930278;5514,296424886829;3921,3916527945
85;1747839,3483295275;49070,65683126085;107603,24758971925;42164,72997197926;5918,679416597268;5733,09342509738;4891,877275438478
86;1055597,505607716;61851,50411058621;109136,10854468531;42884,0801025947;19197,628531612576;6063,583998841984;6553,501535556481
87;801981,1881871002;91168,69879835214;111137,76820148171;40814,84517932895;21719,64159606961;6369,287779555743;10480,569141181777
88;1764062,670300516;109096,56155482546;111909,16557637614;36725,4720825097;14510,68705530449;6578,904486051161;12777,388798915148
89;1796714,7123019474;130581,95817558325;107492,82963957339;30972,32598420565;18589,854799728957;6801,679613538266;15774,029450556895
90;1517478,6674197095;96027,25534370054;95312,46891068065;24250,48446461271;15015,325297131185;6196,086238130329;11671,53109114149
91;723616,3669224381;67891,85453307041;81621,78929968899;19404,24911380237;22499,693421235912;4929,817725023687;8202,117063686415
92;700879,0623236661;48348,017776273016;69449,45202046083;15856,04356156422;15642,248020029268;3640,5984776292235;5883,60740420345
93;454645,66821744025;26694,793612621575;59644,41446131485;13694,131627605686;15119,561030851237;2746,7438795662706;3088,7073721889246
94;516749,4063319809;39679,5794375759;51842,94690412347;12505,879954794587;15609,105189187441;2289,565252552901;5006,431105878702
95;450756,3055921715;32869,4491786545;45078,79676785256;11897,411247686585;12137,888186633589;2015,3804802610805;4096,322072152123
96;254241,49850147087;17025,4133813803;39194,16954243203;10402,44280139222;9701,793314085458;1526,070825244762;2048,7667140043345
97;181866,3396216241;16691,532280595628;38101,070042891195;9746,532291191475;6757,047102963927;1192,5201535951155;2074,8911514855
98;113489,54408961239;7408,942809484232;38555,350121518975;9921,956632859969;6153,882836482757;953,8325170017895;923,4343143797525
99;155952,16230680875;10714,317693343522;39853,62069105401;11295,562327056641;5439,175238819636;924,4555771133805;1354,7264479274509
100;123392,63501858363;11805,898628723626;43241,42679466418;13097,799195707454;4192,916632653248;877,9420889567323;1508,7815752874128
101;188430,6218752432;12558,91473447858;53874,02587635665;17794,537701888356;5480,271467449975;1194,0502025476364;1561,8220998703853
102;303640,70015606383;15478,843388717652;72898,38916913445;25846,404654697435;6778,52755635095;2469,1929995789023;1633,8880047414502
103;422653,4002713691;25900,512889925863;89511,51480319073;35203,472841429946;8469,833045922931;4089,820850089483;2090,5655916078977
104;396744,1653775384;25390,30659366817;93773,1127821766;42763,268999370164;10110,930725349155;5231,543378460892;1452,4932681095456
105;393664,8126878389;32127,46788154311;97453,20169499643;47784,92869184901;11939,562106515272;5592,940941046427;2415,1419360708614
106;402673,781433942;33085,092341679716;101476,3885982348;44651,01144336254;13624,484629963272;5167,8933420360045;2791,8618245797043
107;608042,525965582;30843,377149291307;103450,53928475265;43327,054147751296;13014,97416974872;5352,417245710074;2380,599025362221
108;966519,1328328595;35097,672126098274;104627,69397125577;43282,92223789758;11623,908936894451;5703,716485208968;2753,862642788918
109;890010,0196105874;46445,41502038551;106275,55770474739;43404,28498999528;14270,755381105886;6100,611183492998;4133,501085668163
110;891304,6126068191;39606,90770461555;106632,41018030532;44290,23308030848;16409,950333296358;6505,462136330139;3091,52890335228
111;711737,915811807;36438,004281028785;106221,30390225358;43241,54857240973;18632,427421762182;6795,559417728182;2546,5557730973296
112;1020008,4188836562;60390,724664306734;103413,09651965127;38549,22325721421;18967,733139016917;7143,186539741024;5425,028326842032
113;1813257,3868251157;101060,34380301391;98156,20871322612;32390,615237129205;20323,583645978844;7641,676488472471;10633,015179907758
114;2031856,2663089505;95543,9855242514;88118,87318283896;25314,06349208708;14915,20484559374;7139,514422254973;10515,61402891148
115;1591520,8185659212;92023,41083247533;74226,07905410629;19831,776990510167;12619,196153686278;6019,51858900937;10418,214249507062
116;1275982,083277406;64032,73058214422;64311,76975190938;16112,5602875889;10113,063035156818;4622,277885566903;7247,411767997037
117;702865,4243193298;55744,23631671767;55213,1778322779;13707,922849434966;12244,275788867562;3392,1185277397626;6450,192081357071
118;796544,188139662;66273,58041974896;47758,24688678995;12073,93888710142;11691,16197722174;2657,0830109485205;7992,805015171988
119;848759,1964432815;51096,31860997344;41323,05818676672;11020,841188217306;9458,105689473146;2234,4834902621324;6091,099702250991
120;477512,8680422868;30357,546007734243;35870,93310517014;9257,219740688486;7219,26495779553;1596,7590868512475;3615,6837789177775
121;419332,88916805363;34555,797313791474;33432,95061423336;8310,038625453273;7748,356403347227;1112,6515982735025;4654,515152143796
122;274828,8928473657;15427,348967873324;33939,57415019671;8303,418838975216;7722,9749646631335;930,5757729234656;2114,737515724449
123;290187,3910903981;16296,002839086008;33990,00726237406;8900,302919746624;5380,555619277276;791,64732803453;2244,5164747242347
124;155391,18766527495;9504,848729181844;35653,15375713159;10236,948139440812;5616,398079972207;797,1555042636068;1325,9889677701808
125;147197,5476665934;12182,90086893657;42080,70107652189;13317,355447229651;5175,4253717855845;1105,3073633014003;1688,7241329871854
126;284632,8552246208;12896,97177217897;55668,98618703225;18635,250584601505;6605,789830727035;2036,1891460153697;1489,0687896223042
127;310618,4835522601;20217,919478491236;67775,60759281719;24881,57077552074;6607,203100966285;3315,9220899042007;1749,2318422137355
128;375095,1062958082;24680,50478531807;72974,03883740048;30209,94724148285;5931,73153664382;4244,967813875144;1990,6581004438299
129;342665,7836694555;22045,152657236606;75740,60069555331;34720,78007740501;8579,671063673743;4554,955731655963;1625,099761474891
130;538963,964136959;31296,261194079696;78799,06329388416;32286,90524897299;10018,87124339856;4583,41464217286;2934,571060716632
131;560909,2733986526;29208,46187378986;79079,50196311269;32293,525035451046;12194,663942234118;5370,777833140331;2371,12610598005
132;885310,1950401413;34815,36855677393;78295,49631017394;32379,030610792615;10141,638851541686;6136,720338772501;2819,833444509033
133;593147,9894698409;36965,359103075796;75912,91382882588;32270,355782777853;16457,241353375895;6686,313922518159;2919,8193905240264
134;558906,2211277225;39656,899582689846;74064,84592275144;31867,1004564896;18370,931319061412;7027,20882913991;3156,444172244873
135;812490,783845458;36420,876136786224;70846,2964001607;30267,870373165835;16497,137907665183;7142,268510369514;2718,818841732043
136;736712,2374568707;36026,29359487882;67702,25033874108;26468,112934761557;18981,440109864878;7006,094153595115;2803,4995617479703
137;1314338,192736026;84368,181969365;63105,959888032805;22577,333432283995;19251,9660057826;7030,268927044951;9664,429405170167
138;1291817,3424384207;69314,85184227925;56061,37108253328;18442,7251278647;16895,326447354575;6451,298403410885;7991,722050363187
139;1524159,2773696666;67202,05698787919;48738,636021995066;14725,16337156294;10229,801405148306;5666,38329076745;8061,8623179351625
140;849952,9055770931;50335,35997720327;43118,400566473996;12240,536846799167;14658,709201261034;4342,5849370460055;6063,865423895502
141;733248,5404650641;34098,592746154936;38204,6107504674;10421,198863080044;15587,289488714816;3411,0911347510264;4100,964996370941
142;425821,96611922514;16995,424465099422;33816,92999103817;9231,843892522606;11815,332159435202;2731,749399831561;1929,4114070548633
143;434446,51332122233;22485,147792621206;30576,98460267522;8755,21926610256;8995,242016284925;2347,401102958206;2800,439936770435
144;181773,35923357587;10197,502006297549;27210,574364837274;7547,108233857291;6454,911458927229;1790,4632842404462;1323,2173728036469
145;131335,21073174628;9117,59299099972;24964,008458755423;6464,773144695095;2485,2466042622086;1357,1534208864095;1498,357367321346
146;112480,46920407307;11071,889337289003;24792,459463546114;6703,637106778291;1837,0138880975394;1084,8047073376144;2027,259411349288
147;286990,36838709685;7367,667441415619;23995,463463531367;7029,66159082256;2063,5809951437313;910,379126750184;1450,3564130618022
148;367333,2710924906;16894,79676892416;24413,82905318436;7255,837628822814;2653,1830863913356;876,4120400042108;3300,050944834646
149;781181,3773795328;15468,31293778917;25981,0762209986;8102,618649140846;5849,5997898931755;1030,3349646278552;2950,5110266344896
150;1025320,8334168922;42145,145202356514;28892,44224214548;9179,988898444497;6945,626805113794;1434,2678880934839;7821,9398174226
151;998326,3580500633;50223,6105938998;31921,485525039512;10820,592647256102;8567,28656788728;1923,8835529003056;9127,214774746957
152;1377833,2123094825;83769,18447307036;35285,60334868758;12740,882374765584;14939,328634345251;2484,7994988946207;15065,949622384298
153;1390402,5088389025;67274,31468523493;36396,66009271583;13619,659029727549;18436,931458337225;3405,8889683124544;11697,1535516016
154;1589260,2355686799;63484,638469690886;35785,34964208131;13965,54287320599;12050,46208166103;4429,797727339722;10547,305803129833
155;1462332,6241396775;71756,23192845023;33454,728549037216;13799,496562381411;14994,180274139835;5297,641493209811;11708,527405562982
156;1458241,997258981;75400,2805842757;31707,52686731745;14330,734427245427;12833,548874029144;5941,18008264028;12067,013563404373
157;1680620,8889618926;73144,18026308122;30259,10316834527;14134,347428396426;16585,97985427734;6100,611183492998;11486,38932415504
158;1680887,4120984909;87525,28500527047;28140,148318833384;13403,964320317556;18018,397146353334;6264,326421412779;14170,19452607289
159;2034237,3764229976;79816,26499275833;27087,16606761544;12629,44930238497;12412,39796239822;6168,8513667754505;12678,960362748734
160;1889396,9767508176;98909,2237955388;25257,055406028347;11797,56280164257;17856,34688065513;5921,595456048006;16465,40509517228
161;2276424,9620859143;122823,63289730795;23796,787567075142;10724,054094451114;10996,524476028413;5621,7058613538275;21254,00143506545
162;1991881,1165849904;105651,08117352895;21030,60777795396;9475,121045591173;12838,898127442462;5182,275802189705;18409,305931801442
163;1610974,7351905948;80612,60499310937;18233,098328237746;7821,277723823454;10769,44269622712;4409,907090956943;13934,335604579983
164;892869,6636513869;66822,82842318327;15889,10481908602;6865,270226617497;10399,492249014389;3631,418183914096;11659,894440646058
165;499204,98899165867;42100,582614076964;13523,333375130445;6043,865054465353;8465,442475081018;3030,108945573218;7306,547395730961
166;523573,90944508533;42752,33063678023;11401,32197336538;5255,558814703488;8935,111354362309;2582,110612274976;7692,1877344883405
167;315480,7520648361;27242,803299192325;9540,645789246571;4613,439526332031;5886,3571297734625;2297,521507106011;4867,759659368731
