hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;534296,5861669907;25733,599311588565;3319,3899004388027;906,2036347033759;6979,716154672152;798,3570360669543;7026,321091977909
2;444390,1641925724;12796,028656002647;2551,5083359555733;1047,3831623469111;7602,9290181186125;1657,4769755132118;2904,083300121368
3;468700,0400295408;13630,968684265828;2479,627879628866;1071,5164149355494;5495,156967157873;1670,4172234551008;3234,7862232064113
4;258629,87110213333;7731,67811457164;2419,6448781424424;1062,46644521481;5437,514268093372;1148,8689694494158;1721,6324533455452
5;202217,4934746682;8802,962345846416;2380,4824226265127;1077,5497280827092;4682,305038961946;860,8077978734603;2222,667519083088
6;273645,7767428576;6898,291368326095;2558,944245230749;1002,7366450579298;5346,485908660406;876,5611431940205;1750,0356788590084
7;167921,85425569877;7518,374951940459;2804,824978596587;953,2634772512208;4307,175055355721;744,3455663964627;1953,6222516696544
8;155470,10740850633;8377,679592473165;3073,5091670729657;985,8433682458829;3151,0530554435522;879,9368600484262;2141,0390351161095
9;154096,56980895824;6450,755646263263;3670,3648182271354;1311,0389468777864;5673,37541405671;1140,9922967891357;1615,2282408374465
10;458614,71143756586;15709,22362526277;4216,6562863101035;2048,913144775409;7401,254648550011;1883,0873852826621;3915,589690129122
11;540813,917512755;16127,54060623527;4525,990112157448;3094,4863131781713;9864,51063138737;3581,6355825244764;3276,6456719826897
12;1075995,0601256313;25047,178660535348;5113,922672181405;4754,8540912765;9157,02139154802;6432,428466070111;4311,5723674885385
13;828446,3116628506;31031,89625234571;5697,393686640256;6065,893038154287;16079,82004023455;8822,43599898937;4548,368865514925
14;859500,4219743898;36497,22897771423;5896,676055214988;7136,202790460404;18422,876791977145;10471,473682366566;5084,841425455125
15;1213311,764146883;35765,51821359753;6250,129609428379;7323,2354980223545;17151,043948859045;11435,803463775135;4388,129800453068
16;1099207,168398318;35751,83176379441;6257,069791418544;6903,316902980043;19454,821535899908;10918,193546099586;4665,564759598718
17;1790392,3392406371;73888,62743356967;6703,720075214146;7068,629683212219;19487,62231674371;10238,549219412569;15904,010103761679
18;1728272,3836917176;61659,00983299455;6865,327170127985;6488,828289770176;17012,37067729115;9346,234730897988;13121,447919783772
19;1998708,6584612355;59125,99789080558;7082,455720963138;5916,266872104729;10514,910552662552;7837,851916454363;13027,848551511162
20;1151541,3715866006;44803,42338824019;7090,3873575233265;5181,409330780687;14492,020039543835;6313,153137214444;9736,343087706107
21;986658,8976718107;30647,89106964706;7345,191182019375;4778,98734386514;15247,522834541158;4959,490678597747;6474,11479481493
22;563163,048555401;15872,552342036166;8768,919944573176;4503,2649330399445;11384,89847555286;3661,5275480787463;2935,412698606797
23;531094,9203715017;18579,53908386672;15535,101657698804;4629,964509130296;8334,456807945242;2650,50035018423;4285,575651290403
24;198772,42313835703;8347,635610591378;20469,075325420945;4569,028046343985;5824,49734255344;1905,5921643120325;1750,6897779016574
25;188641,05232318758;13646,690882140021;24255,44032834082;4866,470384498954;3138,3975057429293;1438,617999452574;2053,3819432310397
26;174543,91250079003;20007,9305070758;27186,180037330403;5804,047247567561;2406,134533957648;1263,6433424992103;2938,384297079964
27;547980,748473443;12329,395719492286;29137,362631136722;7006,486557796474;2862,4995188782405;1256,3292893146647;2027,2062867044897
28;723533,9891719344;38148,149043399375;36161,818259753476;9595,984560557386;4074,3193444322133;1519,072584482577;5144,7966158271065
29;1584510,7067473596;37100,39572047913;47490,673904127434;13989,443194319023;9474,156638703482;2588,6122078534586;4683,964837965147
30;2179892,556598059;109217,00964501753;61849,41471449331;22237,585597800946;12137,358777658103;4912,793262111801;12914,148439029026
31;2287039,797224566;137819,40384539482;70354,60774344024;30849,536784056603;15769,914826573633;7848,541686493314;15095,696019350242
32;3100309,4867841625;222659,56838892432;72693,94480141078;37852,40335396477;26186,636728729904;9607,852787114434;24960,42638996082
33;2949717,665483501;177398,2782567946;76865,4899047848;41929,71637881525;30740,291671831066;9789,016258300877;19684,750570942157
34;3166349,304110987;161288,0855744826;83032,3373303312;39046,99935710237;19071,52093574142;9934,734702516052;18595,63474113877
35;2850527,596812954;179170,36590292436;88005,96918085426;39329,96174370416;23537,952568187822;11453,244667522897;21025,864292820246
36;2845472,951871164;187678,18874199459;91258,43589781651;39841,586698583305;19949,19747028914;12894,113144878407;21806,954354448157
37;3298627,194781737;181448,79631776875;93404,93504191744;38549,25102246171;26009,515668619882;13529,873152458153;20865,58072281599
38;3303348,6843017577;217575,1689573302;95859,28083001071;37766,12697596038;28725,079646681137;13896,138431161176;25299,72981219214
39;4035388,5750383814;199409,98524350114;99558,39783076853;36000,77954910149;19611,36213285044;14115,560026697547;23516,831250373987
40;3836716,9667997295;251553,55098733946;100972,21204762206;31808,23024314026;28917,268315216617;14191,513655921677;29763,33049333873
41;4697044,209168842;312539,87257259083;98470,77216745271;26658,797472039518;18474,856100921188;14598,287536877566;37417,628580472025
42;4106707,135006485;265712,96834696515;90907,95670731318;21321,125330747403;21315,32188694598;12822,097851984421;32099,613634490994
43;3242742,4915207378;200606,75804267873;80182,40116879852;17462,2182418241;17655,84964714117;10562,055417959786;24265,50264123014
44;1758823,7976088566;165623,19999745983;72015,29414822966;14791,270511576537;17169,72690380803;8516,371004189914;20198,10808271378
45;946981,9322712355;103450,48818743009;65203,00979759792;13182,185895229066;13914,142748873974;7006,86295079482;12600,354815322578
46;1002243,3431867514;106794,83852423854;60013,73657809474;12549,291346092019;14616,59589446716;5214,3573011053795;13013,908130590413
47;566052,8399386277;67944,74735625158;54618,24080802663;12431,038408407694;9221,518263442369;4176,324368375619;8143,2678186497415
48;346612,32320552884;48346,7535045754;49280,74513030493;10932,966753967956;6653,396255218177;3017,8908678387193;5892,284284481472
49;182366,97520562774;18248,59437092734;48460,31647361046;10187,852580293744;3354,102571907084;2336,558682724497;2388,103031589702
50;163398,13615055324;24118,260631999383;50247,41333607788;10669,914300751796;2614,8332649447843;1942,1624302347614;3256,0634501305494
51;490174,64136809553;15970,419144767484;52553,040938667604;12228,31908666313;2931,8746446262912;1867,334039962101;2394,7003275786874
52;640722,1377101111;40672,75863979731;57821,630523772685;14250,08232227632;3983,1477004289573;1961,854111885461;5348,4258941236285
53;1400886,8172935012;38299,36584706714;70768,54002642508;19201,019090835507;8977,719054366933;2728,141837835561;5042,719424835202
54;1944182,7390693515;109347,90128113927;91927,6677325824;27749,017157731276;11598,75077329434;5019,128343025581;13236,197319081683
55;2074615,491261587;139505,47956299505;106874,34110297219;37585,12758154562;15254,533384836948;8060,086609369407;15368,803956979695
56;2825115,1109396266;225826,2796067912;110968,55274988439;46267,66853162302;25489,485663230924;10304,375698073482;25088,45939112151
57;2680068,610374704;179185,0345078304;115763,72277780324;50051,76253752154;29696,97857372926;10446,155805958519;19444,415585828232
58;2841850,920219632;161130,326975156;123006,29841182518;45488,76780432471;18342,233762013686;10039,944544478369;17661,824080796134
59;2513015,365124272;177736,61217368452;126289,50022045813;44785,88682268063;22209,480246074505;10540,113258406149;19446,644954271673
60;2463581,46013388;184852,37815145444;129798,75367105646;45298,71844018919;18729,86585441649;11224,258540899042;20203,264544687983
61;2867588,6252800985;178342,1518619626;131205,1319786348;44753,306931685955;24727,589757525326;11567,456421096962;19275,000094062034
62;2881441,241398965;215556,13116505265;132772,621653842;44883,6264956646;27020,832368649455;11882,52332750816;23804,40923208333
63;3551357,7138844803;198041,78577984098;134763,4624304493;42064,25926199692;18557,31868888173;12557,666698389301;21456,941941597564
64;3400069,8282806147;250734,45039058896;135384,608718569;37320,86846570001;27623,781168665202;12797,342595052114;27712,61761126666
65;4209177,747976045;312545,08155429707;130146,25849784967;31136,11915854668;17796,275889076773;13146,729289483103;35539,95688768198
66;3705241,9563365304;264788,3067007889;117899,81164891896;24837,94356422675;20679,991077044273;11922,469310285294;30451,789582009907
