hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;477691,2725215541;25503,804351785857;1235,5985726289443;289,1982053300969;6666,888326000723;754,1563886093272;5807,322703963318
2;397309,86220987234;12681,763144402943;949,7649123836884;334,253052232389;7262,169061184127;1565,7115721233815;2400,2530858219075
3;419044,26183744735;13509,247355549007;923,0083722057914;341,9547354635499;5248,866432679052;1577,9353895567954;2673,5822673891266
4;231229,68672730838;7662,636056364672;900,6805007469948;339,06660425186453;5193,807254202997;1085,2623999578902;1422,9459632308367
5;180793,84050910344;8724,353972648596;886,1027995466235;343,88015627134024;4472,446172776498;813,1495944836299;1837,05631694943
6;244654,75299067254;6836,69125679494;952,5328303331257;320,00493825474103;5106,858746070268;828,0307635330036;1446,4215053005619
7;150131,60540485484;7451,2376405623;1044,0586505278625;304,2164876308609;4114,129351144277;703,1352375829034;1614,6877873318792
8;138999,04167424442;8302,868893748817;1144,0727524342078;314,61375999292835;3009,824234167915;831,2195854721548;1769,5895812244198
9;137771,02161802188;6393,151922956566;1366,2442998423994;418,39394153282325;5419,097206650066;1077,8218154332035;1335,0018469562312
10;410027,40944941295;15568,943971111421;1569,5940051944146;653,8729063255719;7069,5336487497025;1778,83117172334;3236,2729526911626
11;483518,1342021369;15983,525480311648;1684,739391891019;987,5483323156236;9422,387574612712;3383,3400774397305;2708,179508829091
12;962000,250059007;24823,51327491333;1903,5894377598852;1517,4241386195029;8746,60769340669;6076,300205053161;3563,5564859232286
13;740677,7117425356;30754,78875309673;2120,778732859089;1935,8180801523263;15359,129531173274;8333,98613797242;3759,2710940668394
14;768441,8372410043;36171,317348940735;2194,9589339040167;2277,387731454318;17597,171502965124;9891,72565524792;4202,6708813255
15;1084769,1255873942;35446,14058901024;2326,52730043395;2337,0757764958166;16382,341652222192;10802,665789198863;3626,831948685622
16;982753,1835902393;35432,5763559691;2329,1106905200922;2203,066488273614;18582,864934313497;10313,7130918623;3856,1346400982243
17;1600711,6964385735;73228,81945391683;2495,3702953496436;2255,823018407068;18614,195598490278;9671,69694144647;13144,818995688389
18;1545172,9537562996;61108,40944808581;2555,526378784088;2070,790078778423;16249,883656100756;8828,78500886409;10845,0042939871
19;1786958,2310259982;58598,01670387172;2636,3495829076655;1888,067644119128;10043,636855570752;7403,9130723865665;10767,643505982871
20;1029542,9119258772;44403,33940652185;2639,302028720399;1653,5513897302746;13842,494032816661;5963,6284965364775;8047,182234721272
21;882128,6839108753;30374,212645921245;2734,1493504544605;1525,1258218506644;14564,135522615214;4684,9108989367305;5350,918829900775
22;503499,51743368915;15730,814201046225;3264,1133738401136;1437,1340909346493;10874,632299847734;3458,8088633329835;2426,1471383060275
23;474828,8027853955;18413,628191059448;5782,734179965032;1477,5679278982448;7960,910095069239;2503,756692557112;3542,0699472026627
24;177713,753389916;8273,09319752444;7619,34000334853;1458,121177739563;5563,4459163355095;1800,0899846510158;1446,9621245195374
25;168655,73665841203;13524,829157912074;9028,76382320215;1553,044423563623;2997,735900675768;1358,9696164017264;1697,1401424350713
26;156052,09883810472;19829,26441645479;10119,69255100716;1852,2548170942293;2298,2926353661906;1193,6823458890412;2428,6031933388654
27;489925,68515827943;12219,297129728488;10845,994220939585;2235,991184086828;2734,203541044777;1186,7732316875458;1675,505707793117
28;646880,1803126527;37807,495088628726;13460,754043841633;3062,381794790407;3891,7101314516044;1434,9698726181703;4252,224429150858
29;1416641,9090568684;36769,0979552492;17677,76930374147;4464,4732270232735;9049,529077338444;2445,2949570060005;3871,342483783886
30;1948946,85139563;108241,72756196099;23022,618864105472;7096,716013353336;11593,367659956384;4640,7988621118;10673,66925743699
31;2044742,525646958;136588,70914220874;26188,563414672204;9845,061674393153;15063,114133793577;7414,011008527212;12476,739545164093
32;2771851,4815471782;220671,27106805248;27059,350401565272;12079,897605995306;25012,96311127593;9075,91870914833;20630,035117598116
33;2637213,9026988484;175814,1535594487;28612,152371199765;13381,09698789996;29362,525229281946;9247,05215321613;16269,637754386686
34;2830894,801666919;159847,82109019984;30907,678990600012;12461,130925937774;18216,74369959321;9384,702966922832;15369,472930879796
35;2548532,3888141154;177570,41688172554;32759,047043047172;12551,433161823139;22482,991817620863;10819,141369217814;17378,08128603106
36;2544013,2512472626;186002,2668736382;33969,734354131186;12714,708846323754;19055,083155312204;12180,236866912306;18023,65981700807
37;2949158,693963675;179828,50145146478;34768,74000220217;12302,28370929508;24843,780539697298;12780,798332119168;17245,605356882203
38;2953379,971799635;215632,2741217017;35682,33745337987;12052,364088443903;27437,63412666956;13126,78551251711;20910,47269533792
39;3607864,907687329;197629,30120515704;37059,284369293426;11488,985960084477;18732,38945010002;13334,058938561955;19436,889697724666
40;3430241,2885018527;249307,23723085955;37585,55783541315;10151,011040751024;27621,208983046952;13405,807432192867;24599,68206076871
41;4199422,349793185;309748,96537826693;36654,430237222354;8507,664381302038;17646,82112199163;13790,060475860617;30926,033857452567
42;3671627,721352248;263340,2143399945;33839,273154781025;6804,244592649997;20359,97847246309;12112,208665543742;26530,642794116153
43;2899194,6183802066;198815,38710609116;29846,82830451222;5572,745443987345;16864,522179652806;9977,292377281818;20055,6738820812
44;1572487,6403353552;164144,22396596958;26806,731756713267;4720,361652378599;16400,1872452928;8044,866282156016;16693,932729571527
45;846655,2397925728;102526,69977809182;24270,94985930183;4206,851922940937;13290,51694984476;6618,931405032108;10414,315776226185
46;896062,0568769679;105841,18585681854;22339,312186320978;4004,875280203738;13961,486452348501;4925,666955342668;10756,121612540184
47;506083,15386131144;67338,0168208731;20330,910922209052;3967,13703237105;8808,213843680891;3945,1042090535852;6730,490034349709
48;309890,95949782524;47915,02842237237;18344,09941810275;3489,055045796728;6355,193941873779;2850,8068136014313;4870,030255597532
49;163046,35797290268;18085,638736188954;18038,705804348134;3251,265576034631;3203,773160014226;2207,1962522160225;1973,7903766721442
50;146087,14636445898;23902,890264825543;18703,928751529635;3405,1066985770726;2497,6375804092545;1834,6355556584904;2691,168102334104
51;438243,76620617096;15827,80707635964;19562,167843718584;3902,442893229297;2800,4693039662257;1763,9500026739656;1979,2431059567969
52;572841,7160423595;40309,56051801383;21523,32997482677;4547,6514059198125;3804,6247607004266;1853,2370169702067;4420,526007681506
