hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;1242919,9075898372;58229,18376742766;3352,5801431238797;2369,6445402735594;20461,096521546937;1672,2120724497317;16310,84568741648
2;1033772,99446086;28954,45347857376;2577,0206088199834;2738,816858798202;22288,050264345184;3471,6960996736493;6741,515787794536
3;1090324,410680019;30843,729663838054;2504,421427106578;2801,9232380331823;16109,098796346361;3498,800312264449;7509,206913236581
4;601643,7757844224;17494,999448493352;2443,8386616767702;2778,2583458200643;15940,118739968024;2406,382700452679;3996,5838323313164
5;470413,16529023944;19919,06790525039;2404,28462474326;2817,6998328419286;13726,21654268777;1803,0193593009785;5159,682633859202
6;636574,8768517863;15609,237981203492;2584,5308689972317;2622,0700572134856;15673,268339854081;1836,0157920202132;4062,518853277616
7;390632,1338698865;17012,343722621714;2832,8701388582604;2492,7019797817734;12626,519845486791;1559,0814459837877;4535,123098041736
8;361665,9670604146;18956,751390586352;3104,240873262852;2577,8955917489984;9237,33849388527;1843,0864561743338;4970,190922869329
9;358470,7431520067;14596,568144895375;3707,0644234900255;3428,254051940375;16631,547670069736;2389,884484093062;3749,57794290617
10;1066863,1795846124;35546,33995202961;4258,818204511906;5357,731597049938;21696,84015633771;3944,2521539741037;9089,618646072517
11;1258081,0017905748;36492,89453474256;4571,245027885458;8091,815477405514;28917,89575590894;7501,974667522898;7606,379103435763
12;2503058,629464054;56675,97258433692;5165,0562658999315;12433,534368772249;26843,885107980415;13473,15054567849;10008,849671918122
13;1927192,5739261769;70218,00439380677;5754,361347808057;15861,788420712624;47138,12748274977;18479,18076679651;10558,547171942533
14;1999432,92304688;82584,78836997239;5955,636320558327;18660,556339784056;54006,81802695994;21933,200206084846;11803,910289592863
15;2822494,8180742753;80929,09613537817;6312,624020983553;19149,630778855168;50278,429366785946;23953,053266112227;10186,569485596276
16;2557056,3382576443;80898,12686477361;6319,633597148986;18051,579780166485;57031,972709815134;22868,884762480255;10830,604784820776
17;4164941,9787664893;167192,8754721381;6770,749891795732;18483,858477926115;57128,128474312536;21445,32437945047;36919,44208324616
18;4020433,9818798765;139520,07921667726;6933,972879647941;16967,72771680567;49871,90750663694;19576,312154711024;30460,024444288225
19;4649542,679835161;133788,45900759177;7153,272476823607;15470,52886945574;30824,54858704303;16416,9037218444;30242,743618042303
