hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;372916,0422135158;27313,815493110364;993,1154980292697;430,77892807019276;4825,819629393469;545,5988822823454;5501,674140596828
2;310165,2256814418;13581,79093109668;763,3759660030842;497,8909581423799;5256,712921192628;1132,72326089062;2273,9239760418077
3;327132,47368289327;14468,001896133466;741,8703287249712;509,36310003506134;3799,3860740250075;1141,5666536266976;2532,867411210752
4;180512,52885874774;8206,455183998618;723,9242452032355;505,0610468253057;3759,5315495039085;785,1394768291399;1348,0540704292137
5;141139,11502579172;9343,523476677787;712,2073807551602;512,2311355082318;3237,3751406359124;588,2778646173282;1740,3691423731443
6;190992,9853070327;7321,892882948736;765,6006871008198;476,66749564091896;3696,593969515209;599,0437340351617;1370,2940576531641
7;117202,23357485261;7980,053771679224;839,164798065951;453,14960476092176;2978,007911604806;508,6873299926307;1529,7042195775693
8;108511,44970477125;8892,125500149572;919,5513870641387;468,6369963160419;2178,657892562113;601,3507060532686;1676,4532874757665
9;107552,77952286064;6846,875455693802;1098,1223338424006;623,2241083199259;3922,6074286339217;779,7565421202232;1264,7385918532716
10;320093,34799818107;16673,87567689419;1261,5651771560586;973,9848466886647;5117,273994187231;1286,9058907674496;3065,942797286365
11;377464,85924544215;17117,8801357175;1354,1135748218687;1471,0153941890933;6820,384666709386;2447,6973112117066;2565,643745206507
12;750998,2838219644;26585,243994560413;1530,0148562828474;2260,2987564055848;6331,22215844378;4395,935180503211;3376,0008814009534
13;578219,9020735233;32937,463522882164;1704,5813050851848;2883,5228647255108;11117,688666370028;6029,271369323087;3561,4147206949006
14;599894,335733898;38738,404458569654;1764,2038305045048;3392,3123576659373;12737,692834845193;7156,227200168439;3981,47767704521
15;846839,4385648201;37961,76172921753;1869,9522400168805;3481,2214573342208;11858,339611359423;7815,252206674387;3435,9460566495363
16;767199,3372679182;37947,23483928847;1872,0286463747675;3281,6061884015608;13451,185918419706;7461,516497231286;3653,180185356213
17;1249616,8653234527;78425,88641888316;2005,6602269787654;3360,1903603664305;13473,864584506937;6997,046130919045;12452,986416967946
18;1206259,8075290713;65445,2879938903;2054,0108321695575;3084,5721513947547;11762,460039586782;6387,236527466048;10274,214594303567
19;1395012,6984683662;62756,73207160866;2118,972688223443;2812,3955849908857;7270,075261210813;5356,404530708495;10200,925426720616
20;803726,3607051831;47554,65510551444;2121,3457240610282;2463,068864358732;10019,873763717422;4314,422169196758;7623,6463276306795
21;688645,4839139185;32529,87783766068;2197,5795003434423;2271,770898298267;10542,23314587069;3389,326389935783;5069,29152306389
22;393063,5916931355;16847,23387605858;2623,5394331899274;2140,7016771743797;7871,590380533957;2502,2956489735766;2298,455183658342
23;370681,4171609594;19720,447821507678;4647,887317389673;2200,930422110958;5762,495834044904;1811,3575295504788;3355,645213139364
24;138734,6040702177;8860,236615588135;6124,0639231073155;2171,963263831937;4027,09408006933;1302,2857042214969;1370,8062232290356
25;131663,3428935466;14484,689542765489;7256,891906074391;2313,3574126592375;2169,9077659362397;983,1545750500053;1607,8169770437516
26;121824,14547921767;21236,55209099107;8133,728648062004;2759,0501251899163;1663,6165436558126;863,5765254447838;2300,78197263682
27;382466,9990798856;13086,503591905359;8717,495464107882;3330,6495949927753;1979,1501633035725;858,5780860722182;1587,321196856637
28;504995,6122396504;40490,70212676609;10819,115327768983;4561,610420077507;2817,010009155889;1038,137408148226;4028,4231434060766
29;1105920,3388218689;39378,609698574386;14208,552077539433;6650,113851640185;6550,491462091739;1769,0630425518477;3667,587616216313
30;1521471,268399943;115923,6690535504;18504,4885172673;10571,005147011425;8391,846163974107;3357,4132770186325;10111,897191256097
31;1596255,4349902347;146282,44274823912;21049,124508857534;14664,838981414845;10903,41825333394;5363,709942099167;11820,069042787036
32;2163882,707435488;236332,36435805995;21749,02176620522;17993,767755123714;18105,60526429268;6566,026858869355;19544,243795619266
33;2058776,0916660654;188291,72640919723;22997,090302035016;19931,98612789226;21254,030919853507;6689,83435717444;15413,341030471598
34;2209975,6601954857;171192,25947668112;24842,125665757252;18561,638778811448;13186,169473737358;6789,418649289397;14560,553302938755
35;1989545,688939992;190172,63216271976;26330,167450662815;18696,14964250314;16274,28838395631;7827,1715621012745;16463,445428871535
36;1986017,7641220377;199202,8925806546;27303,26045881247;18939,359050627994;13793,000547497171;8811,864118496684;17075,0461424287
37;2302299,939890342;192590,97353857715;27945,46328235887;18325,025852274895;17983,142649808597;9246,343848573533;16337,941917046295
