hour;Pas;Tru_sm_35;Tru_semi;Tru_gr_35;Mot;Oth;Bus
1;460022,68161664484;21392,836949408793;7220,030459770763;3656,405930100884;7540,347280162119;529,7671803979366;6066,2250164619945
2;382614,3761885001;10637,585178943584;5549,805372825585;4226,045735456148;8213,618415508352;1099,854907295505;2507,2612729297575
3;403544,875394038;11331,686912280411;5393,45764034847;4323,420061157901;5936,543975880217;1108,4416903463523;2792,7760279166914
4;222677,08596847666;6427,49299262844;5262,988153246877;4286,904689019742;5874,2712473794645;762,3569995578482;1486,3838018392703
5;174106,7340245724;7318,0722158703875;5177,80559555245;4347,763642583341;5058,401413901692;571,2077420781134;1918,956041296402
6;235605,59301603903;5734,682532561916;5565,979276185285;4045,903232907901;5775,931225055127;581,6612170965367;1510,905931543064
7;144578,61737601046;6250,169963552318;6100,796347279417;3846,2858652193045;4653,139897686737;493,9266946204863;1686,6738682531768
8;133857,81899593843;6964,526468532491;6685,213388676633;3977,7412049166733;3404,1548122778036;583,901247457627;1848,4815006350445
9;132675,220292888;5362,63746357638;7983,438698348677;5289,860243747815;6129,077447380889;757,1302620486367;1394,5189571610913
10;394861,53354985995;13059,380289087954;9171,681465174746;8267,08025207896;7995,7449733287485;1249,563603095063;3380,552613739932
11;465634,022434244;13407,135255610792;9844,515844938333;12485,822913107473;10656,85684936079;2376,67221311717;2828,915685074103
12;926418,296093235;20822,20223605661;11123,332470578733;19185,176521388184;9892,540013668893;4268,377853058217;3722,427115636215
13;713281,9181956215;25797,413285223836;12392,444754203312;24475,036765136003;17371,398008028893;5854,319348710391;3926,86708092307
14;740019,1189762169;30340,84968727525;12825,905364243314;28793,58811000881;19902,65590072148;6948,574180103167;4390,0345367158625
15;1044646,2617027187;29732,564430271716;13594,704903941125;29548,239134197418;18528,665740246688;7588,476186588061;3788,5235278220707
16;946403,6311487731;29721,186620836295;13609,800547076848;27853,925866986883;21017,489451353318;7245,004864554164;4028,0490017620464
17;1541505,4229561535;61425,03969081938;14581,313008882918;28520,939998043912;21052,924886425735;6794,012085187914;13730,841885898646
18;1488020,9177705084;51258,322936008255;14932,825841900434;26181,521823059247;18378,8538277095;6201,897393072954;11328,496745483739
19;1720863,1697084736;49152,581301733575;15405,103820003716;23871,31594578513;11359,498786185415;5200,977160058952;11247,687055475608
20;991462,7258805139;37245,94914665994;15422,355983587398;20906,267728166702;15656,061287833569;4189,230113633015;8405,942061903892
21;849500,9769836904;25478,182377734705;15976,58173871317;19282,550847089948;16472,248267242423;3290,9779388356683;5589,473725103781
22;484876,3448825229;13195,158598401873;19073,345101984025;18170,0491759474;12299,366672324111;2429,686264996316;2534,3097351840674
23;457266,0873897433;15445,528835810279;33790,518899088434;18681,264385881608;9003,904647519363;1758,7971718496683;3699,982663115103
24;171140,57153074633;6939,550327498902;44522,442908362405;18435,39421348468;6292,337929220169;1264,4971388356669;1511,470652671492
